valid_time,expire_time,temperature,dew_point,relative_humidity,pressure,wind_direction,wind_direction_cardinal,gust,wind_speed,precipitation_total,precipitation_hourly,visibility,clouds,weather_phrase
1705320000,1705331700,61,44.0,54.0,,200.0,SSW,,5,,,1.0,,Fair
1705330800,1705342500,49,45.0,84.0,,,CALM,,0,,,1.0,,Fair
1705341600,1705353300,44,43.0,94.0,,,CALM,,0,,,0.62,,Fair
1705352400,1705364100,42,42.0,97.0,,,CALM,,0,,,0.62,,Fair
1705363200,1705374900,41,40.0,97.0,,230.0,SW,,2,,,0.31,,Fog
1705374000,1705385700,47,47.0,100.0,,270.0,W,,3,0.0,,0.0,100.0,Fog
1705384800,1705396500,53,47.0,81.0,,340.0,NNW,,5,,,0.31,,Fog
1705395600,1705407300,61,51.0,69.0,,340.0,NNW,,6,,,0.31,,Fog
1705406400,1705418100,53,48.0,83.0,,50.0,NE,,3,,,0.31,,Fog
1705417200,1705428900,49,48.0,95.0,,320.0,NW,,6,,,0.31,,Fog
1705428000,1705439700,48,46.0,95.0,,320.0,NW,,3,,,0.31,100.0,Fog
1705438800,1705450500,45,44.0,97.0,,,CALM,,0,,,0.12,100.0,Fog
1705449600,1705461300,45,44.0,97.0,,,CALM,,0,,,0.31,100.0,Fog
1705460400,1705472100,46,44.0,92.0,,,CALM,,0,0.0,,0.31,,Fog
1705471200,1705482900,56,44.0,64.0,,340.0,NNW,,5,,,0.31,,Fog
1705482000,1705493700,62,47.0,57.0,,340.0,NNW,,7,,,0.62,,Fair
1705492800,1705504500,60,49.0,68.0,,,CALM,,0,,,0.62,,Fair
1705503600,1705515300,50,50.0,97.0,,230.0,SW,,2,,,0.62,,Fair
1705514400,1705526100,48,48.0,100.0,,250.0,WSW,,2,,,0.62,,Fair
1705525200,1705536900,46,46.0,100.0,,200.0,SSW,,2,,,0.12,100.0,Fog
1705536000,1705547700,46,46.0,100.0,,,CALM,,0,,,0.03,100.0,Fog
1705546800,1705558500,47,46.0,95.0,,140.0,SE,,2,0.0,,0.12,,Fog
1705557600,1705569300,52,46.0,80.0,,,CALM,,0,,,0.31,,Fog
1705568400,1705580100,64,48.0,56.0,,,CALM,,0,,,0.62,,Fair
1705579200,1705590900,60,50.0,71.0,,,CALM,,0,,,0.62,,Fair
1705590000,1705601700,51,49.0,92.0,,,CALM,,0,,,0.62,,Fair
1705600800,1705612500,50,49.0,97.0,,,CALM,,0,,,0.12,,Fog
1705611600,1705623300,49,48.0,97.0,,200.0,SSW,,3,,,0.03,,Fog
1705622400,1705634100,48,47.0,97.0,,,CALM,,0,,,0.03,,Fog
1705633200,1705644900,47,46.0,95.0,,,CALM,,0,0.0,,0.31,,Fog
1705644000,1705655700,52,48.0,85.0,,200.0,SSW,,3,,,0.31,100.0,Fog
1705654800,1705666500,56,48.0,75.0,,140.0,SE,,5,,,0.62,,Fair
1705665600,1705677300,54,46.0,74.0,,70.0,ENE,,2,,,0.62,,Fair
1705676400,1705688100,52,49.0,90.0,,90.0,E,,2,,,0.31,,Fog
1705687200,1705698900,49,48.0,95.0,,140.0,SE,,2,,,0.31,,Fog
1705698000,1705709700,49,47.0,95.0,,340.0,NNW,,2,,,0.31,,Fog
1705708800,1705720500,50,48.0,92.0,,,CALM,,0,,,0.31,,Fog
1705719600,1705731300,50,46.0,87.0,,,CALM,,0,0.0,,0.31,,Fog
1705730400,1705742100,53,46.0,78.0,,,CALM,,0,,,0.62,,Fair
1705741200,1705752900,62,47.0,58.0,,200.0,SSW,,6,,,0.62,,Fair
1705752000,1705763700,62,49.0,62.0,,200.0,SSW,,3,,,0.62,,Fair
1705762800,1705774500,49,48.0,95.0,,320.0,NW,,6,,,0.31,,Fog
1705773600,1705785300,44,44.0,97.0,,,CALM,,0,,,0.31,,Fog
1705784400,1705796100,43,42.0,97.0,,,CALM,,0,,,0.31,,Fog
1705795200,1705806900,43,42.0,97.0,,180.0,S,,3,,,0.12,100.0,Fog
1705806000,1705817700,47,47.0,100.0,,200.0,SSW,,6,0.0,,0.03,,Fog
1705816800,1705828500,49,47.0,92.0,,200.0,SSW,,6,,,0.31,,Fog
1705827600,1705839300,59,47.0,66.0,,200.0,SSW,,9,,,0.31,,Fair
1705838400,1705850100,56,47.0,71.0,,200.0,SSW,,5,,,0.62,,Fair
1705849200,1705860900,49,48.0,95.0,,200.0,SSW,,2,,,0.62,,Fair
1705860000,1705871700,47,45.0,92.0,,230.0,SW,,2,,,0.62,,Fair
1705870800,1705882500,47,46.0,95.0,,250.0,WSW,,2,,,0.31,,Fog
1705881600,1705893300,45,45.0,100.0,,,CALM,,0,,,0.31,,Fog
1705892400,1705904100,47,44.0,89.0,,,CALM,,0,0.0,,0.31,,Fog
1705903200,1705914900,55,43.0,64.0,,200.0,SSW,,3,,,0.62,,Fair
1705914000,1705925700,62,45.0,55.0,,200.0,SSW,,3,,,0.62,25.0,Fair
1705924800,1705936500,58,49.0,72.0,,,CALM,,0,,,0.62,,Fair
1705935600,1705947300,50,49.0,96.0,,,CALM,,0,,,0.31,,Fog
1705946400,1705958100,48,47.0,97.0,,230.0,SW,,3,,,0.12,,Fog
1705957200,1705968900,49,48.0,95.0,,230.0,SW,,3,,,0.12,,Fog
1705968000,1705979700,48,47.0,97.0,,230.0,SW,,3,,,0.12,,Fog
1705978800,1705990500,48,47.0,97.0,,,CALM,,0,0.0,,0.12,,Fog
1705989600,1706001300,54,47.0,79.0,,230.0,SW,,2,,,0.31,,Fog
1706000400,1706012100,64,49.0,58.0,,230.0,SW,,3,,,0.62,50.0,Partly Cloudy
1706011200,1706022900,62,52.0,69.0,,340.0,NNW,,2,,,0.62,37.5,Fair
1706022000,1706033700,55,51.0,86.0,,,CALM,,0,,,0.31,,Fog
1706032800,1706044500,51,49.0,90.0,,340.0,NNW,,2,,,0.31,,Fog
1706043600,1706055300,51,50.0,95.0,,,CALM,,0,,,0.31,50.0,Drizzle and Fog
1706054400,1706066100,50,49.0,95.0,,,CALM,,0,,,0.31,100.0,Fog
1706065200,1706076900,49,49.0,97.0,,,CALM,,0,0.0,,0.03,100.0,Fog
1706076000,1706087700,51,47.0,87.0,,290.0,WNW,,5,,,0.12,,Fog
1706086800,1706098500,61,47.0,60.0,,,CALM,,0,,,0.31,,Fair
1706097600,1706109300,60,48.0,65.0,,,CALM,,0,,,0.31,,Fair
1706108400,1706120100,51,47.0,87.0,,,CALM,,0,,,0.31,,Fog
1706119200,1706130900,46,45.0,94.0,,,CALM,,0,,,0.31,,Fog
1706130000,1706141700,45,43.0,94.0,,,CALM,,0,,,0.31,,Fog
1706140800,1706152500,45,44.0,97.0,,250.0,WSW,,3,,,0.03,100.0,Fog
1706151600,1706163300,45,44.0,97.0,,250.0,WSW,,3,0.0,,0.12,100.0,Fog
1706162400,1706174100,58,45.0,63.0,,270.0,W,,3,,,0.62,,Fair
1706173200,1706184900,66,49.0,54.0,,,CALM,,0,,,0.62,37.5,Fair
1706184000,1706195700,62,51.0,69.0,,,CALM,,0,,,0.31,25.0,Fair
1706194800,1706206500,53,49.0,88.0,,,CALM,,0,,,0.31,,Fog
1706205600,1706217300,47,45.0,92.0,,,CALM,,0,,,0.31,,Fog
1706216400,1706228100,44,44.0,97.0,,,CALM,,0,,,0.31,,Fog
1706227200,1706238900,43,43.0,100.0,,,CALM,,0,,,0.12,100.0,Fog
1706238000,1706249700,44,44.0,100.0,,,CALM,,0,0.0,,0.12,25.0,Fog
1706248800,1706260500,61,50.0,68.0,,,CALM,,0,,,0.31,,Fair
1706259600,1706271300,68,55.0,62.0,,340.0,NNW,,2,,,0.31,,Fair
1706270400,1706282100,65,55.0,71.0,,,CALM,,0,,,0.31,,Fair
1706281200,1706292900,51,49.0,92.0,,,CALM,,0,,,0.31,,Fog
1706292000,1706303700,47,46.0,97.0,,,CALM,,0,,,0.31,,Fog
1706302800,1706314500,44,43.0,97.0,,,CALM,,0,,,0.31,,Fog
1706313600,1706325300,42,42.0,100.0,,,CALM,,0,,,0.31,,Fog
1706324400,1706336100,47,46.0,97.0,,160.0,SSE,,6,0.0,,0.31,,Fog
1706335200,1706346900,65,41.0,42.0,,140.0,SE,,9,,,0.62,,Fair
1706346000,1706357700,74,40.0,28.0,,140.0,SE,,9,,,1.0,,Fair
1706356800,1706368500,70,47.0,43.0,,110.0,ESE,,2,,,1.0,,Fair
1706367600,1706379300,55,48.0,77.0,,,CALM,,0,,,1.0,,Fair
1706378400,1706390100,49,46.0,88.0,,,CALM,,0,,,0.62,,Fair
1706389200,1706400900,47,45.0,95.0,,,CALM,,0,,,0.62,,Fair
1706400000,1706411700,45,45.0,97.0,,,CALM,,0,,,0.31,,Fog
1706410800,1706422500,47,47.0,97.0,,,CALM,,0,0.0,,0.31,25.0,Fog
1706421600,1706433300,63,52.0,68.0,,180.0,S,,5,,,0.31,37.5,Partly Cloudy
1706432400,1706444100,63,52.0,66.0,,90.0,E,,5,,,0.31,37.5,Partly Cloudy
1706443200,1706454900,59,54.0,83.0,,20.0,NNE,,6,,,0.31,25.0,Fog
1706454000,1706465700,55,53.0,91.0,,340.0,NNW,,5,,,0.31,25.0,Fog
1706464800,1706476500,53,51.0,95.0,,340.0,NNW,,6,,,0.31,,Fog
1706475600,1706487300,50,49.0,95.0,,340.0,NNW,,3,,,0.31,,Fog
1706486400,1706498100,50,50.0,100.0,,,CALM,,0,,,0.31,,Fog
1706497200,1706508900,50,49.0,99.0,,,CALM,,0,0.0,,0.31,,Fog
1706508000,1706519700,64,51.0,63.0,,340.0,NNW,,2,,,0.62,,Fair
1706518800,1706530500,69,55.0,61.0,,270.0,W,,3,,,0.62,,Fair
1706529600,1706541300,68,58.0,69.0,,,CALM,,0,,,0.62,,Fair
1706540400,1706552100,56,51.0,84.0,,,CALM,,0,,,0.62,,Fair
1706551200,1706562900,54,53.0,95.0,,,CALM,,0,,,0.31,,Fog
1706562000,1706573700,51,51.0,100.0,,,CALM,,0,,,0.31,,Fog
1706572800,1706584500,53,53.0,100.0,,340.0,NNW,,2,,,0.03,100.0,Fog
1706583600,1706595300,52,52.0,100.0,,290.0,WNW,,2,0.0,,0.03,100.0,Fog
1706594400,1706606100,54,54.0,97.0,,,CALM,,0,,,0.12,100.0,Fog
1706605200,1706616900,68,55.0,64.0,,340.0,NNW,,5,,,0.31,,Fair
1706616000,1706627700,63,57.0,80.0,,,CALM,,0,,,0.31,,Fair
1706626800,1706638500,54,53.0,95.0,,,CALM,,0,,,0.31,,Fog
1706637600,1706649300,50,50.0,100.0,,,CALM,,0,,,0.31,,Fog
1706648400,1706660100,48,48.0,100.0,,,CALM,,0,,,0.31,,Fog
1706659200,1706670900,48,47.0,97.0,,,CALM,,0,,,0.03,,Fog
1706670000,1706681700,53,53.0,100.0,,,CALM,,0,0.0,,0.03,,Fog
1706680800,1706692500,60,56.0,87.0,,340.0,NNW,,3,,,0.12,,Fog
1706691600,1706703300,59,57.0,91.0,,230.0,SW,,3,,,0.12,50.0,Light Rain Shower
1706702400,1706714100,57,57.0,100.0,,230.0,SW,,2,,,0.31,62.5,Light Rain Shower
1706713200,1706724900,58,58.0,100.0,,,CALM,,0,,,0.12,62.5,Thunder
1706724000,1706735700,58,58.0,100.0,,,CALM,,0,,,0.31,62.5,Fog
1706734800,1706746500,57,57.0,100.0,,230.0,SW,,3,,,0.31,62.5,Thunder
1706745600,1706757300,57,57.0,100.0,,200.0,SSW,,2,,,0.31,62.5,Thunder
1706756400,1706768100,57,57.0,100.0,,,CALM,,0,1.06,,0.31,62.5,Thunder
1706767200,1706778900,60,59.0,94.0,,180.0,S,,8,,,1.0,50.0,Mostly Cloudy
1706778000,1706789700,64,58.0,80.0,,180.0,S,,7,,,1.0,50.0,Mostly Cloudy
1706788800,1706800500,63,59.0,86.0,,200.0,SSW,,5,,,1.0,25.0,Partly Cloudy
1706799600,1706811300,59,58.0,96.0,,180.0,S,,3,,,1.0,25.0,Partly Cloudy
1706810400,1706822100,55,55.0,97.0,,,CALM,,0,,,0.31,37.5,Fog
1706821200,1706832900,54,53.0,97.0,,,CALM,,0,,,0.31,37.5,Fog
1706832000,1706843700,48,48.0,100.0,,,CALM,,0,,,0.03,100.0,Fog
1706842800,1706854500,51,51.0,100.0,,,CALM,,0,0.02,,0.03,100.0,Fog
1706853600,1706865300,61,56.0,83.0,,200.0,SSW,,6,,,0.62,,Fair
1706864400,1706876100,63,56.0,76.0,,200.0,SSW,,6,,,0.62,,Fair
1706875200,1706886900,62,53.0,74.0,,180.0,S,,5,,,0.62,,Fair
1706886000,1706897700,55,55.0,97.0,,200.0,SSW,,3,,,0.62,,Fair
1706896800,1706908500,54,54.0,100.0,,180.0,S,,5,,,0.62,,Fair
1706907600,1706919300,52,52.0,100.0,,230.0,SW,,3,,,0.31,,Fog
1706918400,1706930100,47,47.0,100.0,,,CALM,,0,,,0.62,,Fair
1706929200,1706940900,47,46.0,95.0,,,CALM,,0,0.0,,0.62,25.0,Fair
1706940000,1706951700,61,45.0,56.0,,230.0,SW,,6,,,1.0,37.5,Partly Cloudy
1706950800,1706962500,72,43.0,36.0,,340.0,NNW,,5,,,1.0,37.5,Fair
1706961600,1706973300,67,48.0,51.0,,340.0,NNW,,3,,,1.0,37.5,Mostly Cloudy
1706972400,1706984100,61,56.0,85.0,,,CALM,,0,,,1.0,37.5,Partly Cloudy
1706983200,1706994900,58,56.0,91.0,,,CALM,,0,,,1.0,37.5,Partly Cloudy
1706994000,1707005700,58,57.0,94.0,,,CALM,,0,,,1.0,37.5,Partly Cloudy
1707004800,1707016500,57,56.0,97.0,,,CALM,,0,,,1.0,50.0,Mostly Cloudy
1707015600,1707027300,57,56.0,97.0,,,CALM,,0,0.12,,0.31,50.0,Mostly Cloudy
1707026400,1707038100,61,58.0,90.0,,340.0,NNW,,5,,,0.31,37.5,Fog
1707037200,1707048900,68,58.0,72.0,,180.0,S,,3,,,0.62,37.5,Mostly Cloudy
1707048000,1707059700,65,60.0,83.0,,140.0,SE,,3,,,0.62,50.0,Mostly Cloudy
1707058800,1707070500,61,60.0,98.0,,140.0,SE,,3,,,0.62,50.0,Mostly Cloudy
1707069600,1707081300,61,59.0,94.0,,140.0,SE,,5,,,0.31,50.0,Fog
1707080400,1707092100,61,60.0,96.0,,,CALM,,0,,,0.31,50.0,Fog
1707091200,1707102900,61,60.0,96.0,,250.0,WSW,,6,,,0.31,50.0,Fog
1707102000,1707113700,59,58.0,96.0,,270.0,W,,3,0.01,,0.31,,Fog
1707112800,1707124500,65,55.0,71.0,,320.0,NW,,6,,,1.0,50.0,Mostly Cloudy
1707123600,1707135300,68,54.0,61.0,,340.0,NNW,,5,,,1.0,37.5,Mostly Cloudy
1707134400,1707146100,66,54.0,65.0,,340.0,NNW,,5,,,1.0,25.0,Fair
1707145200,1707156900,58,55.0,91.0,,,CALM,,0,,,1.0,,Fair
1707156000,1707167700,54,53.0,97.0,,,CALM,,0,,,1.0,,Fair
1707166800,1707178500,53,52.0,97.0,,,CALM,,0,,,1.0,,Fair
1707177600,1707189300,48,47.0,97.0,,340.0,NNW,,2,,,0.31,100.0,Fog
1707188400,1707200100,50,49.0,95.0,,340.0,NNW,,3,0.0,,0.31,,Fog
1707199200,1707210900,63,47.0,57.0,,340.0,NNW,,5,,,1.0,,Fair
1707210000,1707221700,68,42.0,40.0,,320.0,NW,,6,,,2.0,,Fair
1707220800,1707232500,66,45.0,47.0,,320.0,NW,,5,,,2.0,,Fair
1707231600,1707243300,56,46.0,71.0,,250.0,WSW,,2,,,1.0,,Fair
1707242400,1707254100,50,47.0,92.0,,,CALM,,0,,,1.0,37.5,Fair
1707253200,1707264900,49,46.0,89.0,,250.0,WSW,,2,,,1.0,37.5,Fair
1707264000,1707275700,49,46.0,89.0,,,CALM,,0,,,1.0,25.0,Fair
1707274800,1707286500,50,44.0,79.0,,230.0,SW,,3,0.0,,1.0,25.0,Fair
1707285600,1707297300,65,42.0,42.0,,290.0,WNW,,7,,,1.0,25.0,Fair
1707296400,1707308100,69,38.0,32.0,,230.0,SW,,10,,,1.0,25.0,Fair
1707307200,1707318900,62,44.0,51.0,,200.0,SSW,,10,,,1.0,25.0,Fair
1707318000,1707329700,56,48.0,75.0,,200.0,SSW,,5,,,1.0,,Fair
1707328800,1707340500,53,49.0,88.0,,,CALM,,0,,,1.0,,Fair
1707339600,1707351300,51,47.0,87.0,,200.0,SSW,,5,,,1.0,,Fair
1707350400,1707362100,49,46.0,89.0,,200.0,SSW,,6,,,1.0,,Fair
1707361200,1707372900,52,44.0,75.0,,200.0,SSW,,13,0.0,,2.0,,Fair
1707372000,1707383700,64,43.0,46.0,,200.0,SSW,,9,,,1.0,25.0,Fair
1707382800,1707394500,69,39.0,33.0,,230.0,SW,,12,,,1.0,37.5,Fair
1707393600,1707405300,70,40.0,34.0,,200.0,SSW,,10,,,2.0,,Fair
1707404400,1707416100,60,46.0,60.0,,250.0,WSW,,7,,,2.0,,Fair
1707415200,1707426900,56,49.0,77.0,,250.0,WSW,,6,,,1.0,,Fair
1707426000,1707437700,53,45.0,76.0,,250.0,WSW,,7,,,1.0,,Fair
1707436800,1707448500,49,44.0,84.0,,250.0,WSW,,5,,,1.0,,Fair
1707447600,1707459300,49,43.0,82.0,,270.0,W,,3,0.0,,2.0,,Fair
1707458400,1707470100,68,42.0,38.0,,270.0,W,,5,,,2.0,,Fair
1707469200,1707480900,73,39.0,29.0,,200.0,SSW,,3,,,2.0,,Fair
1707480000,1707491700,71,44.0,37.0,,200.0,SSW,,2,,,2.0,,Fair
1707490800,1707502500,56,47.0,73.0,,,CALM,,0,,,2.0,,Fair
1707501600,1707513300,50,48.0,92.0,,,CALM,,0,,,1.0,,Fair
1707512400,1707524100,49,47.0,95.0,,,CALM,,0,,,1.0,,Fair
1707523200,1707534900,45,43.0,94.0,,,CALM,,0,,,1.0,,Fair
1707534000,1707545700,45,45.0,97.0,,,CALM,,0,0.0,,0.62,,Fair
1707544800,1707556500,68,49.0,52.0,,,CALM,,0,,,0.62,,Fair
