valid_time,expire_time,temperature,dew_point,relative_humidity,pressure,wind_direction,wind_direction_cardinal,gust,wind_speed,precipitation_total,precipitation_hourly,visibility,clouds,weather_phrase
1357840800,1357848000,56.0,42.0,60.0,29.25,290.0,WNW,,7.0,,,1.0,CLR,Fair
1357851600,1357858800,52.0,44.0,75.0,29.25,,,,,,,1.0,CLR,Fair
1357873200,1357880400,51.0,43.0,73.0,29.31,,,,,,,0.62,CLR,Fair
1357884000,1357891200,65.0,42.0,44.0,29.29,290.0,WNW,,14.0,,,1.0,CLR,Fair
1357894800,1357902000,72.0,40.0,32.0,29.22,290.0,WNW,,16.0,,,1.0,CLR,Fair
1357905600,1357912800,68.0,44.0,43.0,29.24,280.0,W,,14.0,,,1.0,CLR,Fair
1357916400,1357923600,59.0,49.0,68.0,29.25,250.0,WSW,,2.0,,,1.0,CLR,Fair
1357927200,1357934400,55.0,48.0,79.0,29.27,,,,,,,0.62,CLR,Fair
1357938000,1357945200,51.0,47.0,85.0,29.27,,,,,,,0.62,CLR,Fair
1357948800,1357956000,47.0,46.0,95.0,29.28,,,,,,,0.62,CLR,Fair
1357959600,1357966800,49.0,47.0,92.0,29.35,,,,,,,0.31,CLR,Fair
1357981200,1357988400,,50.0,,29.22,20.0,NNE,,44.0,,,0.62,FEW,Fair
1357992000,1357999200,70.0,54.0,56.0,29.2,,,,,,,1.0,CLR,Fair
1358002800,1358010000,62.0,54.0,77.0,29.23,,,,,,,0.62,SCT,Partly Cloudy
1358013600,1358020800,59.0,52.0,79.0,29.22,140.0,SE,,7.0,,,0.62,SCT,Partly Cloudy
1358024400,1358031600,57.0,51.0,80.0,29.21,160.0,SSE,,7.0,,,0.62,BKN,Mostly Cloudy
1358035200,1358042400,54.0,49.0,84.0,29.18,140.0,SE,,5.0,,,0.62,CLR,Fair
1358046000,1358053200,53.0,49.0,88.0,29.22,,,,,,,0.31,CLR,Fair
1358056800,1358064000,67.0,55.0,65.0,29.21,250.0,WSW,,7.0,,,0.62,FEW,Fair
1358067600,1358074800,73.0,57.0,57.0,29.14,230.0,SW,,6.0,,,0.62,CLR,Fair
1358089200,1358096400,60.0,58.0,91.0,29.18,,,,,,,0.31,CLR,Fair
1358110800,1358118000,55.0,55.0,100.0,29.17,,,,,,,0.12,OVC,Cloudy
1358121600,1358128800,53.0,53.0,100.0,29.21,,,,,,,0.12,OVC,Cloudy
1358132400,1358139600,53.0,53.0,100.0,29.26,,,,,,,0.03,OVC,Cloudy
1358143200,1358150400,56.0,55.0,96.0,29.29,270.0,W,,2.0,,,0.12,OVC,Cloudy
1358164800,1358172000,65.0,54.0,66.0,29.2,,,,,,,0.62,CLR,Fair
1358175600,1358182800,55.0,52.0,88.0,29.22,,,,,,,0.31,CLR,Fair
1358197200,1358204400,49.0,48.0,97.0,29.23,,,,,,,0.31,OVC,Cloudy
1358208000,1358215200,46.0,46.0,100.0,29.24,,,,,,,0.31,OVC,Cloudy
1358218800,1358226000,47.0,46.0,95.0,29.29,,,,,,,0.31,CLR,Fair
1358229600,1358236800,64.0,51.0,62.0,29.3,,,,,,,0.62,CLR,Fair
1358240400,1358247600,72.0,52.0,50.0,29.22,110.0,ESE,,2.0,,,0.62,CLR,Fair
1358251200,1358258400,69.0,53.0,55.0,29.22,,,,,,,0.62,CLR,Fair
1358262000,1358269200,57.0,53.0,84.0,29.27,,,,,,,0.62,CLR,Fair
1358283600,1358290800,52.0,50.0,95.0,29.3,,,,,,,0.31,FEW,Fair
1358294400,1358301600,50.0,50.0,97.0,29.28,,,,,,,0.31,CLR,Fair
1358305200,1358312400,50.0,50.0,100.0,29.33,,,,,,,0.12,OVC,Cloudy
1358337600,1358344800,71.0,57.0,62.0,29.23,,,,,,,0.62,FEW,Fair
1358348400,1358355600,59.0,56.0,89.0,29.28,,,,,,,0.62,CLR,Fair
1358359200,1358366400,56.0,54.0,92.0,29.29,,,,,,,0.31,CLR,Fair
1358370000,1358377200,56.0,55.0,96.0,29.27,,,,,,,0.31,CLR,Fair
1358391600,1358398800,60.0,57.0,89.0,29.28,,,,,,,0.31,SCT,Partly Cloudy
1358402400,1358409600,65.0,59.0,81.0,29.32,,,,,,,0.31,OVC,Cloudy
1358413200,1358420400,69.0,57.0,65.0,29.21,50.0,NE,,5.0,,,0.62,SCT,Partly Cloudy
1358434800,1358442000,61.0,56.0,83.0,29.25,340.0,NNW,,6.0,,,0.62,BKN,Mostly Cloudy
1358445600,1358452800,58.0,57.0,96.0,29.24,20.0,NNE,55.0,9.0,,,0.62,OVC,Cloudy
1358456400,1358463600,56.0,55.0,96.0,29.24,,,55.0,,,,0.62,BKN,Mostly Cloudy
1358467200,1358474400,55.0,55.0,100.0,29.25,270.0,W,55.0,9.0,,,0.62,OVC,Cloudy
1358478000,1358485200,55.0,55.0,100.0,29.2,,,,,,,1.0,OVC,Cloudy
1358488800,1358496000,58.0,57.0,96.0,29.2,,,,,,,0.62,OVC,Cloudy
1358499600,1358506800,60.0,59.0,96.0,29.14,230.0,SW,,7.0,,,0.62,BKN,Mostly Cloudy
1358510400,1358517600,58.0,51.0,78.0,29.18,270.0,W,,12.0,,,1.0,SCT,Partly Cloudy
1358521200,1358528400,55.0,54.0,96.0,29.31,250.0,WSW,,6.0,,,1.0,SCT,Partly Cloudy
1358564400,1358571600,50.0,49.0,97.0,29.44,,,,,,,0.31,CLR,Fair
1358575200,1358582400,60.0,51.0,73.0,29.44,270.0,W,,2.0,,,0.62,CLR,Fair
1358586000,1358593200,65.0,40.0,40.0,29.37,320.0,NW,,10.0,,,2.0,CLR,Fair
1358607600,1358614800,54.0,50.0,88.0,29.42,270.0,W,,3.0,,,1.0,CLR,Fair
1358618400,1358625600,50.0,48.0,92.0,29.43,270.0,W,,2.0,,,1.0,CLR,Fair
1358629200,1358636400,48.0,47.0,97.0,29.43,290.0,WNW,,3.0,,,1.0,CLR,Fair
1358640000,1358647200,48.0,47.0,97.0,29.38,270.0,W,,3.0,,,0.62,CLR,Fair
1358650800,1358658000,46.0,45.0,97.0,29.41,270.0,W,,5.0,,,0.31,CLR,Fair
1358661600,1358668800,55.0,47.0,73.0,29.43,270.0,W,,7.0,,,0.62,CLR,Fair
1358672400,1358679600,63.0,47.0,55.0,29.34,320.0,NW,,13.0,,,1.0,CLR,Fair
1358694000,1358701200,54.0,49.0,83.0,29.38,,,,,,,0.62,CLR,Fair
1358704800,1358712000,51.0,45.0,80.0,29.38,320.0,NW,,5.0,,,0.62,CLR,Fair
1358715600,1358722800,49.0,43.0,82.0,29.38,320.0,NW,,5.0,,,0.62,CLR,Fair
1358737200,1358744400,46.0,42.0,88.0,29.43,,,,,,,0.62,CLR,Fair
1358769600,1358776800,63.0,42.0,46.0,29.36,290.0,WNW,,5.0,,,2.0,SCT,Partly Cloudy
1358780400,1358787600,53.0,49.0,85.0,29.4,270.0,W,,2.0,,,1.0,SCT,Partly Cloudy
1358791200,1358798400,49.0,46.0,89.0,29.41,,,,,,,0.62,FEW,Fair
1358802000,1358809200,47.0,47.0,100.0,29.39,,,,,,,0.31,FEW,Fair
1358812800,1358820000,43.0,42.0,97.0,29.39,230.0,SW,,2.0,,,0.31,FEW,Fair
1358823600,1358830800,45.0,42.0,88.0,29.45,270.0,W,,2.0,,,0.31,CLR,Fair
1358834400,1358841600,63.0,40.0,42.0,,270.0,W,,7.0,,,1.0,CLR,Fair
1358866800,1358874000,52.0,48.0,88.0,29.42,,,,,,,1.0,CLR,Fair
1358877600,1358884800,48.0,46.0,92.0,29.44,,,,,,,0.62,CLR,Fair
1358888400,1358895600,45.0,45.0,100.0,29.41,,,,,,,0.31,CLR,Fair
1358920800,1358928000,63.0,44.0,49.0,29.44,230.0,SW,,7.0,,,0.62,CLR,Fair
1358931600,1358938800,68.0,43.0,40.0,29.36,340.0,NNW,,3.0,,,1.0,CLR,Fair
1358942400,1358949600,65.0,44.0,47.0,29.34,320.0,NW,,5.0,,,1.0,CLR,Fair
1358953200,1358960400,53.0,47.0,83.0,29.4,,,,,,,1.0,CLR,Fair
1358964000,1358971200,49.0,47.0,92.0,29.42,,,,,,,0.62,CLR,Fair
1358974800,1358982000,47.0,46.0,95.0,29.39,,,,,,,0.62,CLR,Fair
1358985600,1358992800,44.0,43.0,94.0,29.4,,,,,,,0.31,CLR,Fair
1358996400,1359003600,46.0,45.0,97.0,29.45,250.0,WSW,,2.0,,,0.31,CLR,Fair
1359007200,1359014400,64.0,44.0,49.0,29.43,290.0,WNW,,7.0,,,1.0,CLR,Fair
1359018000,1359025200,68.0,44.0,41.0,29.35,270.0,W,,7.0,,,1.0,CLR,Fair
1359028800,1359036000,66.0,44.0,46.0,29.33,320.0,NW,,7.0,,,1.0,CLR,Fair
1359039600,1359046800,53.0,47.0,83.0,29.36,,,,,,,0.62,CLR,Fair
1359082800,1359090000,47.0,44.0,86.0,29.42,230.0,SW,,2.0,,,0.31,CLR,Fair
1359093600,1359100800,65.0,40.0,40.0,29.41,290.0,WNW,,12.0,,,1.0,CLR,Fair
1359126000,1359133200,53.0,47.0,81.0,29.36,,,,,,,0.62,CLR,Fair
1359136800,1359144000,49.0,46.0,87.0,29.37,,,,,,,0.62,CLR,Fair
1359158400,1359165600,46.0,44.0,94.0,29.35,270.0,W,,2.0,,,0.62,CLR,Fair
1359169200,1359176400,48.0,42.0,79.0,29.39,250.0,WSW,,6.0,,,0.62,CLR,Fair
1359180000,1359187200,63.0,40.0,42.0,29.41,290.0,WNW,,9.0,,,1.0,CLR,Fair
1359201600,1359208800,66.0,42.0,41.0,29.32,270.0,W,,6.0,,,2.0,CLR,Fair
1359212400,1359219600,56.0,49.0,75.0,29.35,270.0,W,,2.0,,,1.0,CLR,Fair
1359234000,1359241200,48.0,46.0,95.0,29.36,,,,,,,0.62,CLR,Fair
1359244800,1359252000,47.0,44.0,89.0,29.35,270.0,W,,5.0,,,0.62,CLR,Fair
1359255600,1359262800,47.0,42.0,81.0,29.38,250.0,WSW,,3.0,,,0.62,CLR,Fair
1359277200,1359284400,71.0,42.0,36.0,29.28,290.0,WNW,,9.0,,,2.0,BKN,Mostly Cloudy
1359288000,1359295200,68.0,44.0,41.0,29.28,290.0,WNW,,7.0,,,1.0,BKN,Mostly Cloudy
1359298800,1359306000,54.0,47.0,77.0,29.31,,,,,,,1.0,SCT,Partly Cloudy
1359309600,1359316800,50.0,47.0,90.0,29.32,,,,,,,0.62,SCT,Partly Cloudy
1359320400,1359327600,49.0,46.0,92.0,29.31,,,,,,,0.62,SCT,Partly Cloudy
1359342000,1359349200,49.0,46.0,87.0,29.35,,,,,,,0.62,BKN,Mostly Cloudy
1359352800,1359360000,64.0,43.0,46.0,29.36,270.0,W,,5.0,,,1.0,BKN,Mostly Cloudy
1359363600,1359370800,70.0,41.0,35.0,29.29,290.0,WNW,,7.0,,,1.0,BKN,Mostly Cloudy
1359374400,1359381600,68.0,42.0,39.0,29.27,290.0,WNW,,2.0,,,1.0,SCT,Partly Cloudy
1359385200,1359392400,53.0,47.0,81.0,29.31,,,,,,,0.62,FEW,Fair
1359406800,1359414000,47.0,46.0,95.0,29.31,,,,,,,0.62,CLR,Fair
1359417600,1359424800,46.0,43.0,92.0,29.3,,,,,,,0.62,CLR,Fair
1359428400,1359435600,51.0,45.0,80.0,29.3,,,,,,,0.62,FEW,Fair
1359439200,1359446400,67.0,48.0,50.0,29.32,320.0,NW,,5.0,,,0.62,SCT,Partly Cloudy
1359450000,1359457200,73.0,45.0,37.0,29.24,270.0,W,,12.0,,,1.0,SCT,Partly Cloudy
1359460800,1359468000,70.0,48.0,46.0,29.22,,,,,,,1.0,FEW,Fair
1359471600,1359478800,54.0,50.0,86.0,29.29,,,,,,,0.62,CLR,Fair
1359482400,1359489600,50.0,47.0,92.0,29.29,,,,,,,0.62,CLR,Fair
1359493200,1359500400,47.0,46.0,95.0,29.3,,,,,,,0.62,CLR,Fair
1359504000,1359511200,45.0,44.0,97.0,29.28,,,,,,,0.62,CLR,Fair
1359514800,1359522000,46.0,45.0,97.0,29.33,,,,,,,1.0,FEW,Fair
1359525600,1359532800,71.0,50.0,48.0,29.33,,,,,,,0.62,CLR,Fair
1359536400,1359543600,74.0,50.0,43.0,29.27,230.0,SW,,2.0,,,0.62,BKN,Mostly Cloudy
1359547200,1359554400,69.0,55.0,60.0,29.29,50.0,NE,,2.0,,,0.62,BKN,Mostly Cloudy
1359568800,1359576000,53.0,51.0,92.0,29.35,,,,,,,0.31,SCT,Partly Cloudy
1359579600,1359586800,50.0,49.0,95.0,29.35,,,,,,,0.31,FEW,Fair
1359601200,1359608400,48.0,47.0,97.0,29.37,,,,,,,0.31,CLR,Fair
1359612000,1359619200,65.0,56.0,73.0,29.36,20.0,NNE,,2.0,,,0.31,FEW,Fair
1359622800,1359630000,71.0,48.0,44.0,29.28,320.0,NW,,5.0,,,0.62,BKN,Mostly Cloudy
1359633600,1359640800,67.0,49.0,52.0,29.27,320.0,NW,,2.0,,,0.62,BKN,Mostly Cloudy
1359655200,1359662400,54.0,52.0,93.0,29.35,,,,,,,0.31,BKN,Mostly Cloudy
1359676800,1359684000,48.0,47.0,97.0,29.14,,,,,,,0.03,BKN,Mostly Cloudy
1359709200,1359716400,74.0,52.0,46.0,29.27,270.0,W,,5.0,,,0.62,FEW,Fair
1359720000,1359727200,70.0,59.0,68.0,29.26,290.0,WNW,,2.0,,,0.62,SCT,Partly Cloudy
1359730800,1359738000,59.0,55.0,87.0,29.31,,,,,,,0.62,SCT,Partly Cloudy
1359752400,1359759600,54.0,52.0,95.0,29.32,,,,,,,0.31,OVC,Cloudy
1359763200,1359770400,56.0,55.0,96.0,29.29,,,,,,,0.31,OVC,Cloudy
1359774000,1359781200,59.0,57.0,93.0,29.33,,,,,,,0.19,BKN,Mostly Cloudy
1359784800,1359792000,69.0,56.0,63.0,29.34,,,,,,,0.62,BKN,Mostly Cloudy
1359795600,1359802800,75.0,55.0,50.0,29.25,340.0,NNW,,6.0,,,0.62,BKN,Mostly Cloudy
1359817200,1359824400,60.0,57.0,89.0,29.28,,,,,,,0.62,CLR,Fair
1359828000,1359835200,56.0,53.0,91.0,29.29,,,,,,,0.62,CLR,Fair
1359838800,1359846000,54.0,52.0,91.0,29.27,,,,,,,0.31,CLR,Fair
1359849600,1359856800,51.0,50.0,95.0,29.26,,,,,,,0.31,CLR,Fair
1359860400,1359867600,54.0,52.0,95.0,29.29,,,,,,,0.31,SCT,Partly Cloudy
1359882000,1359889200,78.0,46.0,32.0,29.19,110.0,ESE,,3.0,,,1.0,BKN,Mostly Cloudy
1359892800,1359900000,72.0,49.0,45.0,29.17,160.0,SSE,,5.0,,,1.0,OVC,Cloudy
1359903600,1359910800,67.0,58.0,72.0,29.25,,,,,,,1.0,BKN,Mostly Cloudy
1359914400,1359921600,65.0,60.0,84.0,29.26,,,,,,,1.0,BKN,Mostly Cloudy
1359925200,1359932400,64.0,58.0,82.0,29.22,,,,,,,1.0,BKN,Mostly Cloudy
1359936000,1359943200,63.0,58.0,82.0,29.18,90.0,E,,5.0,,,0.62,BKN,Mostly Cloudy
1359946800,1359954000,64.0,55.0,73.0,29.21,110.0,ESE,,8.0,,,0.62,OVC,Cloudy
1359957600,1359964800,65.0,59.0,79.0,29.29,70.0,ENE,,8.0,,,0.31,OVC,Cloudy
1359968400,1359975600,65.0,58.0,78.0,29.22,50.0,NE,,12.0,,,0.62,OVC,Cloudy
1359979200,1359986400,64.0,56.0,74.0,29.2,90.0,E,,7.0,,,2.0,OVC,Cloudy
1359990000,1359997200,63.0,56.0,76.0,29.24,,,,,,,1.0,BKN,Mostly Cloudy
1360011600,1360018800,59.0,57.0,93.0,29.17,70.0,ENE,,9.0,,,1.0,OVC,Cloudy
1360022400,1360029600,59.0,59.0,100.0,29.18,,,,,,,0.62,OVC,Cloudy
1360033200,1360040400,60.0,60.0,100.0,29.26,230.0,SW,,6.0,,,0.31,OVC,Cloudy
1360044000,1360051200,62.0,62.0,100.0,29.28,160.0,SSE,,9.0,,,0.62,OVC,Cloudy
1360054800,1360062000,63.0,62.0,94.0,29.25,140.0,SE,,3.0,,,1.0,OVC,Cloudy
1360065600,1360072800,64.0,60.0,86.0,29.24,90.0,E,,14.0,,,1.0,BKN,Mostly Cloudy
1360076400,1360083600,63.0,59.0,87.0,29.31,,,,,,,0.62,OVC,Cloudy
1360087200,1360094400,63.0,61.0,94.0,29.34,90.0,E,,7.0,,,0.62,OVC,Cloudy
1360098000,1360105200,62.0,61.0,96.0,29.3,320.0,NW,,9.0,,,0.62,OVC,Cloudy
1360119600,1360126800,62.0,62.0,100.0,29.35,,,,,,,0.31,OVC,Cloudy
1360130400,1360137600,63.0,62.0,94.0,29.37,,,,,,,0.62,BKN,Mostly Cloudy
1360141200,1360148400,69.0,51.0,53.0,29.3,360.0,N,,9.0,,,2.0,SCT,Partly Cloudy
1360152000,1360159200,67.0,51.0,57.0,29.29,320.0,NW,,14.0,,,2.0,CLR,Fair
1360162800,1360170000,59.0,53.0,81.0,29.35,,,,,,,1.0,CLR,Fair
1360184400,1360191600,54.0,48.0,79.0,29.36,320.0,NW,,9.0,,,1.0,CLR,Fair
1360206000,1360213200,53.0,48.0,85.0,29.39,,,,,,,1.0,CLR,Fair
1360216800,1360224000,64.0,49.0,56.0,29.4,290.0,WNW,,7.0,,,2.0,CLR,Fair
1360227600,1360234800,68.0,47.0,46.0,29.3,320.0,NW,,12.0,,,2.0,CLR,Fair
1360238400,1360245600,67.0,50.0,55.0,29.26,290.0,WNW,,12.0,,,2.0,CLR,Fair
1360270800,1360278000,51.0,49.0,95.0,29.3,270.0,W,,3.0,,,1.0,CLR,Fair
1360281600,1360288800,50.0,49.0,95.0,29.28,270.0,W,,7.0,,,1.0,CLR,Fair
1360292400,1360299600,50.0,46.0,87.0,29.33,270.0,W,,9.0,,,0.62,CLR,Fair
1360303200,1360310400,64.0,50.0,60.0,29.32,320.0,NW,,9.0,,,0.62,CLR,Fair
1360324800,1360332000,68.0,47.0,46.0,29.24,290.0,WNW,,7.0,,,2.0,CLR,Fair
1360335600,1360342800,59.0,52.0,79.0,29.29,270.0,W,,5.0,,,0.62,CLR,Fair
1360346400,1360353600,55.0,51.0,86.0,29.31,,,,,,,0.62,CLR,Fair
1360357200,1360364400,53.0,49.0,85.0,29.3,270.0,W,,3.0,,,1.0,CLR,Fair
1360368000,1360375200,51.0,47.0,85.0,29.29,270.0,W,,5.0,,,1.0,CLR,Fair
1360378800,1360386000,52.0,47.0,85.0,29.32,250.0,WSW,,7.0,,,0.62,CLR,Fair
1360389600,1360396800,65.0,49.0,55.0,29.33,270.0,W,,12.0,,,1.0,CLR,Fair
1360400400,1360407600,72.0,45.0,39.0,29.24,270.0,W,,8.0,,,2.0,CLR,Fair
1360411200,1360418400,69.0,47.0,44.0,29.22,290.0,WNW,,9.0,,,2.0,CLR,Fair
1360422000,1360429200,57.0,50.0,78.0,29.28,,,,,,,1.0,CLR,Fair
1360432800,1360440000,52.0,50.0,92.0,29.29,,,,,,,0.62,CLR,Fair
1360454400,1360461600,47.0,46.0,97.0,29.27,,,,,,,0.31,CLR,Fair
1360465200,1360472400,51.0,49.0,95.0,29.35,,,,,,,0.31,BKN,Mostly Cloudy
1360476000,1360483200,67.0,48.0,50.0,29.35,140.0,SE,,7.0,,,1.0,SCT,Partly Cloudy
1360486800,1360494000,73.0,51.0,45.0,29.28,20.0,NNE,,3.0,,,1.0,CLR,Fair
1360497600,1360504800,70.0,54.0,56.0,29.25,340.0,NNW,,7.0,,,0.62,CLR,Fair
1360508400,1360515600,59.0,55.0,87.0,29.28,,,,,,,0.62,CLR,Fair
1360519200,1360526400,55.0,53.0,93.0,29.28,,,,,,,0.62,CLR,Fair
1360530000,1360537200,53.0,51.0,95.0,29.27,,,,,,,0.31,OVC,Cloudy
1360540800,1360548000,50.0,49.0,97.0,29.28,,,,,,,0.12,OVC,Cloudy
1360551600,1360558800,49.0,49.0,97.0,29.33,,,,,,,0.12,CLR,Fair
1360562400,1360569600,69.0,49.0,50.0,29.33,270.0,W,,9.0,,,1.0,CLR,Fair
1360573200,1360580400,73.0,47.0,40.0,29.24,270.0,W,,7.0,,,1.0,CLR,Fair
1360584000,1360591200,71.0,51.0,49.0,29.21,320.0,NW,,7.0,,,2.0,CLR,Fair
1360594800,1360602000,60.0,55.0,83.0,29.26,,,,,,,1.0,FEW,Fair
1360605600,1360612800,56.0,55.0,93.0,29.27,290.0,WNW,,3.0,,,1.0,SCT,Partly Cloudy
1360616400,1360623600,54.0,53.0,95.0,29.26,,,,,,,0.62,SCT,Partly Cloudy
1360627200,1360634400,53.0,51.0,95.0,29.28,160.0,SSE,,2.0,,,0.31,FEW,Fair
1360638000,1360645200,53.0,52.0,95.0,29.36,290.0,WNW,,5.0,,,0.62,CLR,Fair
1360648800,1360656000,67.0,51.0,57.0,29.37,270.0,W,,6.0,,,1.0,CLR,Fair
1360659600,1360666800,73.0,45.0,36.0,29.27,270.0,W,,7.0,,,1.0,CLR,Fair
1360681200,1360688400,60.0,54.0,81.0,29.27,290.0,WNW,,2.0,,,1.0,FEW,Fair
1360702800,1360710000,54.0,52.0,95.0,29.27,320.0,NW,,6.0,,,0.62,FEW,Fair
1360713600,1360720800,53.0,52.0,95.0,29.26,,,,,,,0.62,SCT,Partly Cloudy
1360724400,1360731600,54.0,51.0,88.0,29.3,270.0,W,,6.0,,,0.62,CLR,Fair
1360735200,1360742400,71.0,46.0,41.0,29.31,290.0,WNW,,9.0,,,1.0,CLR,Fair
1360756800,1360764000,73.0,51.0,45.0,29.2,320.0,NW,,7.0,,,2.0,BKN,Mostly Cloudy
1360767600,1360774800,63.0,56.0,78.0,29.23,,,,,,,1.0,BKN,Mostly Cloudy
1360778400,1360785600,59.0,56.0,89.0,29.24,230.0,SW,,2.0,,,0.62,BKN,Mostly Cloudy
1360789200,1360796400,57.0,56.0,96.0,29.23,230.0,SW,,2.0,,,0.62,SCT,Partly Cloudy
1360800000,1360807200,54.0,52.0,93.0,29.22,230.0,SW,,2.0,,,0.62,CLR,Fair
1360810800,1360818000,56.0,51.0,82.0,29.27,230.0,SW,,6.0,,,1.0,FEW,Fair
1360821600,1360828800,73.0,49.0,44.0,29.26,290.0,WNW,,3.0,,,2.0,CLR,Fair
1360843200,1360850400,74.0,46.0,36.0,29.14,320.0,NW,,5.0,,,2.0,BKN,Mostly Cloudy
1360854000,1360861200,63.0,56.0,76.0,29.16,,,,,,,1.0,BKN,Mostly Cloudy
1360875600,1360882800,57.0,55.0,91.0,29.16,,,,,,,0.62,OVC,Cloudy
