valid_time,expire_time,temperature,dew_point,relative_humidity,pressure,wind_direction,wind_direction_cardinal,gust,wind_speed,precipitation_total,precipitation_hourly,visibility,clouds,weather_phrase
1641524400,1641536100,59,59.0,98.0,,140.0,SE,,6,0.0,,0.12,50.0,Fog
1641535200,1641546900,65,58.0,76.0,,270.0,W,,6,,,0.31,50.0,Fog
1641546000,1641557700,67,59.0,76.0,,140.0,SE,,5,,,0.31,37.5,Fog
1641556800,1641568500,65,59.0,81.0,,160.0,SSE,,6,,,0.62,50.0,Mostly Cloudy
1641567600,1641579300,63,59.0,87.0,,160.0,SSE,,7,,,0.62,50.0,Mostly Cloudy
1641578400,1641590100,63,60.0,88.0,,160.0,SSE,,9,,,1.0,50.0,Mostly Cloudy
1641589200,1641600900,62,60.0,96.0,,160.0,SSE,,9,,,0.62,62.5,Thunder
1641600000,1641611700,61,61.0,100.0,,290.0,WNW,,5,,,0.62,62.5,Thunder
1641610800,1641622500,60,60.0,100.0,,90.0,E,,7,1.61,,0.31,62.5,Thunder
1641621600,1641633300,61,61.0,100.0,,90.0,E,,5,,,0.31,62.5,Light Rain Shower
1641632400,1641644100,61,61.0,100.0,,90.0,E,,5,,,0.31,62.5,Cloudy
1641643200,1641654900,61,61.0,100.0,,290.0,WNW,,7,,,0.31,62.5,Fog
1641654000,1641665700,60,60.0,100.0,,340.0,NNW,,5,,,0.62,62.5,Cloudy
1641664800,1641676500,59,59.0,98.0,,110.0,ESE,,9,,,1.0,50.0,Mostly Cloudy
1641675600,1641687300,58,57.0,97.0,,270.0,W,,5,,,1.0,37.5,Mostly Cloudy
1641686400,1641698100,58,58.0,100.0,,160.0,SSE,,2,,,1.0,62.5,Light Rain Shower
1641697200,1641708900,59,59.0,100.0,,50.0,NE,,3,0.31,,0.62,62.5,Light Rain Shower
1641708000,1641719700,58,58.0,98.0,,,CALM,,0,,,0.62,62.5,Light Rain Shower
1641718800,1641730500,57,56.0,97.0,,270.0,W,,9,,,0.31,62.5,Drizzle and Fog
1641729600,1641741300,56,55.0,96.0,,290.0,WNW,,8,,,0.31,62.5,Cloudy
1641740400,1641752100,56,54.0,93.0,,340.0,NNW,,5,,,0.62,37.5,Mostly Cloudy
1641751200,1641762900,55,54.0,96.0,,270.0,W,,7,,,0.62,37.5,Mostly Cloudy
1641762000,1641773700,54,53.0,97.0,,270.0,W,,3,,,0.62,37.5,Mostly Cloudy
1641772800,1641784500,52,51.0,97.0,,,CALM,,0,,,0.31,37.5,Mostly Cloudy
1641783600,1641795300,52,51.0,95.0,,340.0,NNW,,2,0.2,,0.31,25.0,Fog
1641794400,1641806100,60,50.0,69.0,,,CALM,,0,,,0.31,37.5,Partly Cloudy
1641805200,1641816900,63,52.0,66.0,,320.0,NW,,6,,,0.62,37.5,Partly Cloudy
1641816000,1641827700,59,52.0,77.0,,270.0,W,,5,,,0.62,25.0,Partly Cloudy
1641826800,1641838500,53,50.0,92.0,,,CALM,,0,,,0.62,25.0,Fair
1641837600,1641849300,50,49.0,97.0,,,CALM,,0,,,0.62,,Fair
1641848400,1641860100,49,48.0,97.0,,,CALM,,0,,,0.31,,Fog
1641859200,1641870900,47,46.0,97.0,,90.0,E,,3,,,0.31,,Fog
1641870000,1641881700,47,47.0,100.0,,90.0,E,,2,0.0,,0.12,,Fog
1641880800,1641892500,59,52.0,79.0,,110.0,ESE,,5,,,0.31,,Fair
1641891600,1641903300,64,50.0,61.0,,110.0,ESE,,3,,,0.62,,Fair
1641902400,1641914100,59,52.0,79.0,,340.0,NNW,,3,,,0.62,25.0,Fair
1641913200,1641924900,54,48.0,81.0,,160.0,SSE,,9,,,0.62,37.5,Mostly Cloudy
1641924000,1641935700,52,49.0,90.0,,110.0,ESE,,2,,,0.62,37.5,Partly Cloudy
1641934800,1641946500,50,48.0,95.0,,,CALM,,0,,,0.62,37.5,Fair
1641945600,1641957300,47,47.0,97.0,,110.0,ESE,,3,,,0.31,37.5,Fair
1641956400,1641968100,49,48.0,95.0,,160.0,SSE,,2,0.0,,0.31,,Fog
1641967200,1641978900,58,47.0,68.0,,340.0,NNW,,2,,,0.31,25.0,Partly Cloudy
1641978000,1641989700,63,49.0,59.0,,340.0,NNW,,7,,,0.31,,Fair
1641988800,1642000500,61,49.0,64.0,,360.0,N,,5,,,0.31,0.0,Fair
1641999600,1642011300,52,49.0,88.0,,,CALM,,0,,,0.31,25.0,Fog
1642010400,1642022100,49,48.0,95.0,,,CALM,,0,,,0.12,25.0,Fog
1642021200,1642032900,47,47.0,100.0,,,CALM,,0,,,0.12,25.0,Fog
1642032000,1642043700,45,45.0,100.0,,,CALM,,0,,,0.12,25.0,Fog
1642042800,1642054500,46,46.0,100.0,,,CALM,,0,0.0,,0.03,,Fog
1642053600,1642065300,56,51.0,84.0,,,CALM,,0,,,0.12,37.5,Fog
1642064400,1642076100,62,51.0,69.0,,,CALM,,0,,,0.12,37.5,Fog
1642075200,1642086900,59,54.0,83.0,,,CALM,,0,,,0.31,25.0,Fog
1642086000,1642097700,52,49.0,90.0,,,CALM,,0,,,0.12,,Fog
1642096800,1642108500,48,47.0,95.0,,,CALM,,0,,,0.12,,Fog
1642107600,1642119300,46,45.0,97.0,,,CALM,,0,,,0.03,,Fog
1642118400,1642130100,44,44.0,97.0,,,CALM,,0,,,0.12,,Fog
1642129200,1642140900,49,48.0,97.0,,230.0,SW,,3,0.0,,0.03,,Fog
1642140000,1642151700,56,51.0,84.0,,,CALM,,0,,,0.12,37.5,Fog
1642150800,1642162500,59,52.0,77.0,,250.0,WSW,,2,,,0.12,37.5,Fog
1642161600,1642173300,55,51.0,86.0,,,CALM,,0,,,0.12,37.5,Fog
1642172400,1642184100,50,48.0,92.0,,,CALM,,0,,,0.31,25.0,Fog
1642183200,1642194900,48,47.0,95.0,,,CALM,,0,,,0.31,25.0,Fog
1642194000,1642205700,47,46.0,95.0,,,CALM,,0,,,0.31,,Fog
1642204800,1642216500,46,45.0,97.0,,320.0,NW,,5,,,0.31,,Fog
1642215600,1642227300,49,49.0,100.0,,110.0,ESE,,2,0.0,,0.12,,Fog
1642226400,1642238100,50,50.0,100.0,,,CALM,,0,,,0.12,,Fog
1642237200,1642248900,58,48.0,71.0,,90.0,E,,2,,,0.12,25.0,Partly Cloudy
1642248000,1642259700,54,49.0,84.0,,110.0,ESE,,5,,,0.12,50.0,Fog
1642258800,1642270500,51,48.0,87.0,,230.0,SW,,2,,,0.31,50.0,Fog
1642269600,1642281300,50,47.0,90.0,,110.0,ESE,,5,,,0.31,50.0,Fog
1642280400,1642292100,49,47.0,92.0,,,CALM,,0,,,0.31,50.0,Fog
1642291200,1642302900,48,46.0,92.0,,340.0,NNW,,5,,,0.31,50.0,Fog
1642302000,1642313700,49,45.0,87.0,,320.0,NW,,5,0.0,,0.31,50.0,Fog
1642312800,1642324500,54,45.0,72.0,,,CALM,,0,,,0.31,25.0,Partly Cloudy
1642323600,1642335300,59,47.0,63.0,,20.0,NNE,,3,,,0.62,25.0,Partly Cloudy
1642334400,1642346100,59,49.0,70.0,,340.0,NNW,,3,,,0.62,0.0,Fair
1642345200,1642356900,52,49.0,90.0,,,CALM,,0,,,0.31,,Fair
1642356000,1642367700,52,49.0,90.0,,140.0,SE,,2,,,0.31,25.0,Partly Cloudy
1642366800,1642378500,50,48.0,95.0,,110.0,ESE,,2,,,0.12,25.0,Fog
1642377600,1642389300,49,47.0,95.0,,50.0,NE,,5,,,0.62,37.5,Partly Cloudy
1642388400,1642400100,49,46.0,87.0,,90.0,E,,5,0.0,,0.31,37.5,Fog
1642399200,1642410900,51,46.0,82.0,,,CALM,,0,,,0.31,50.0,Fog
1642410000,1642421700,59,46.0,62.0,,340.0,NNW,,5,,,0.31,37.5,Mostly Cloudy
1642420800,1642432500,59,50.0,74.0,,160.0,SSE,,3,,,0.31,37.5,Fair
1642431600,1642443300,53,49.0,85.0,,140.0,SE,,3,,,0.62,25.0,Partly Cloudy
1642442400,1642454100,50,47.0,88.0,,180.0,S,,2,,,0.62,25.0,Partly Cloudy
1642453200,1642464900,48,47.0,95.0,,180.0,S,,2,,,0.31,25.0,Fog
1642464000,1642475700,48,47.0,96.0,,140.0,SE,,2,,,0.31,37.5,Fog
1642474800,1642486500,50,47.0,90.0,,160.0,SSE,,9,0.0,,0.31,37.5,Fog
1642485600,1642497300,54,46.0,74.0,,110.0,ESE,,6,,,0.31,37.5,Fair
1642496400,1642508100,59,47.0,63.0,,160.0,SSE,,5,,,0.31,50.0,Fair
1642507200,1642518900,56,49.0,77.0,,270.0,W,,5,,,0.12,25.0,Fog
1642518000,1642529700,51,48.0,90.0,,,CALM,,0,,,0.31,,Fog
1642528800,1642540500,49,48.0,95.0,,,CALM,,0,,,0.31,,Fog
1642539600,1642551300,48,47.0,97.0,,90.0,E,,5,,,0.31,,Fog
1642550400,1642562100,47,46.0,97.0,,,CALM,,0,,,0.31,25.0,Fog
1642561200,1642572900,50,49.0,97.0,,110.0,ESE,,2,0.0,,0.12,,Fog
1642572000,1642583700,55,48.0,79.0,,250.0,WSW,,2,,,0.31,37.5,Fog
1642582800,1642594500,64,50.0,60.0,,90.0,E,,7,,,0.31,37.5,Partly Cloudy
1642593600,1642605300,61,49.0,64.0,,,CALM,,0,,,0.31,37.5,Partly Cloudy
1642604400,1642616100,55,51.0,89.0,,,CALM,,0,,,0.62,37.5,Partly Cloudy
1642615200,1642626900,53,51.0,92.0,,,CALM,,0,,,0.31,37.5,Fog
1642626000,1642637700,52,50.0,95.0,,,CALM,,0,,,0.31,37.5,Fog
1642636800,1642648500,53,52.0,97.0,,,CALM,,0,,,0.31,37.5,Fog
1642647600,1642659300,53,51.0,95.0,,140.0,SE,,2,0.0,,0.12,37.5,Fog
1642658400,1642670100,56,52.0,84.0,,160.0,SSE,,3,,,0.12,37.5,Fog
1642669200,1642680900,65,53.0,66.0,,250.0,WSW,,5,,,0.31,25.0,Fair
1642680000,1642691700,60,55.0,81.0,,320.0,NW,,5,,,0.31,25.0,Fog
1642690800,1642702500,54,51.0,91.0,,70.0,ENE,,3,,,0.31,25.0,Fog
1642701600,1642713300,50,50.0,100.0,,,CALM,,0,,,0.12,25.0,Fog
1642712400,1642724100,50,50.0,100.0,,,CALM,,0,,,0.12,,Fog
1642723200,1642734900,50,50.0,100.0,,,CALM,,0,,,0.03,,Fog
1642734000,1642745700,53,51.0,95.0,,,CALM,,0,0.0,,0.12,25.0,Fog
1642744800,1642756500,58,47.0,68.0,,,CALM,,0,,,0.31,37.5,Mostly Cloudy
1642755600,1642767300,67,53.0,60.0,,160.0,SSE,,6,,,0.31,25.0,Fair
1642766400,1642778100,63,53.0,72.0,,160.0,SSE,,5,,,0.31,,Fair
1642777200,1642788900,55,53.0,91.0,,,CALM,,0,,,0.31,25.0,Partly Cloudy
1642788000,1642799700,57,54.0,91.0,,160.0,SSE,,6,,,0.31,37.5,Fog
1642798800,1642810500,56,55.0,96.0,,160.0,SSE,,2,,,0.31,50.0,Fog
1642809600,1642821300,54,53.0,95.0,,160.0,SSE,,9,,,0.31,62.5,Light Rain
1642820400,1642832100,54,54.0,100.0,,160.0,SSE,,7,0.2,,0.31,62.5,Light Rain
1642831200,1642842900,55,54.0,97.0,,250.0,WSW,,2,,,0.31,62.5,Fog
1642842000,1642853700,58,54.0,87.0,,230.0,SW,,3,,,0.31,62.5,Fog
1642852800,1642864500,58,53.0,84.0,,90.0,E,,6,,,0.31,62.5,Fog
1642863600,1642875300,58,54.0,89.0,,360.0,N,,5,,,0.31,62.5,Fog
1642874400,1642886100,54,53.0,95.0,,160.0,SSE,,5,,,0.31,62.5,Light Rain Shower
1642885200,1642896900,54,53.0,97.0,,160.0,SSE,,5,,,0.31,62.5,Fog
1642896000,1642907700,54,53.0,97.0,,160.0,SSE,,5,,,0.31,62.5,Fog
1642906800,1642918500,53,53.0,100.0,,,CALM,,0,0.79,,0.12,62.5,Fog
1642917600,1642929300,58,54.0,89.0,,160.0,SSE,,6,,,0.31,50.0,Fog
1642928400,1642940100,59,52.0,79.0,,110.0,ESE,,3,,,0.31,50.0,Fog
1642939200,1642950900,58,53.0,84.0,,,CALM,,0,,,0.31,37.5,Fog
1642950000,1642961700,53,51.0,92.0,,,CALM,,0,,,0.31,37.5,Fog
1642960800,1642972500,50,50.0,97.0,,,CALM,,0,,,0.31,37.5,Fog
1642971600,1642983300,49,49.0,100.0,,,CALM,,0,,,0.12,25.0,Fog
1642982400,1642994100,50,50.0,100.0,,230.0,SW,,2,,,0.31,50.0,Fog
1642993200,1643004900,50,48.0,95.0,,,CALM,,0,0.0,,0.62,37.5,Partly Cloudy
1643004000,1643015700,56,51.0,82.0,,,CALM,,0,,,0.31,50.0,Mostly Cloudy
1643014800,1643026500,58,50.0,76.0,,320.0,NW,,2,,,0.31,50.0,Mostly Cloudy
1643025600,1643037300,58,50.0,74.0,,,CALM,,0,,,0.31,37.5,Fair
1643036400,1643048100,50,49.0,95.0,,,CALM,,0,,,0.31,,Fog
1643047200,1643058900,47,47.0,97.0,,,CALM,,0,,,0.31,,Fog
1643058000,1643069700,46,45.0,97.0,,,CALM,,0,,,0.31,,Fog
1643068800,1643080500,47,46.0,97.0,,90.0,E,,5,,,0.12,25.0,Fog
1643079600,1643091300,50,49.0,95.0,,90.0,E,,6,0.0,,0.31,50.0,Fog
1643090400,1643102100,58,48.0,69.0,,230.0,SW,,6,,,0.31,50.0,Fog
1643101200,1643112900,54,48.0,81.0,,160.0,SSE,,7,,,0.31,50.0,Fog
1643112000,1643123700,53,47.0,83.0,,160.0,SSE,,6,,,0.31,50.0,Fog
1643122800,1643134500,51,49.0,92.0,,,CALM,,0,,,0.62,50.0,Mostly Cloudy
1643133600,1643145300,46,44.0,94.0,,,CALM,,0,,,0.31,37.5,Fog
1643144400,1643156100,44,43.0,97.0,,,CALM,,0,,,0.31,37.5,Fog
1643155200,1643166900,49,47.0,95.0,,340.0,NNW,,3,,,0.31,37.5,Fog
1643166000,1643177700,50,48.0,95.0,,230.0,SW,,7,0.0,,0.31,37.5,Fog
1643176800,1643188500,58,48.0,71.0,,290.0,WNW,,6,,,0.31,37.5,Partly Cloudy
1643187600,1643199300,61,49.0,64.0,,90.0,E,,7,,,0.62,37.5,Partly Cloudy
1643198400,1643210100,58,50.0,76.0,,,CALM,,0,,,0.62,25.0,Partly Cloudy
1643209200,1643220900,53,50.0,92.0,,,CALM,,0,,,0.62,37.5,Fair
1643220000,1643231700,50,49.0,95.0,,,CALM,,0,,,0.62,25.0,Fair
1643230800,1643242500,48,47.0,97.0,,,CALM,,0,,,0.31,25.0,Fog
1643241600,1643253300,45,44.0,97.0,,50.0,NE,,3,,,0.31,,Fog
1643252400,1643264100,47,46.0,97.0,,50.0,NE,,5,0.0,,0.62,,Fair
1643263200,1643274900,60,49.0,65.0,,50.0,NE,,6,,,1.0,,Fair
1643274000,1643285700,65,47.0,53.0,,320.0,NW,,9,,,1.0,25.0,Partly Cloudy
1643284800,1643296500,63,47.0,55.0,,320.0,NW,,5,,,1.0,25.0,Partly Cloudy
1643295600,1643307300,54,49.0,85.0,,270.0,W,,5,,,1.0,25.0,Partly Cloudy
1643306400,1643318100,52,50.0,92.0,,230.0,SW,,5,,,1.0,25.0,Fair
1643317200,1643328900,50,49.0,95.0,,250.0,WSW,,2,,,0.62,25.0,Fair
1643328000,1643339700,46,43.0,89.0,,200.0,SSW,,3,,,1.0,25.0,Fair
1643338800,1643350500,47,42.0,81.0,,140.0,SE,,6,0.0,,1.0,,Fair
1643349600,1643361300,63,41.0,45.0,,230.0,SW,,12,,,1.0,,Fair
1643360400,1643372100,67,38.0,35.0,,340.0,NNW,,7,,,1.0,,Fair
1643371200,1643382900,65,43.0,44.0,,50.0,NE,,5,,,1.0,,Fair
1643382000,1643393700,52,47.0,85.0,,50.0,NE,,3,,,0.62,,Fair
1643392800,1643404500,47,46.0,95.0,,,CALM,,0,,,0.62,,Fair
1643403600,1643415300,46,46.0,97.0,,,CALM,,0,,,0.62,,Fair
1643414400,1643426100,44,43.0,97.0,,,CALM,,0,,,0.62,,Fair
1643425200,1643436900,45,43.0,94.0,,,CALM,,0,0.0,,0.62,,Fair
1643436000,1643447700,64,45.0,50.0,,,,,10,,,1.0,,Fair
1643446800,1643458500,71,41.0,33.0,,140.0,SE,,9,,,1.0,,Fair
1643457600,1643469300,68,45.0,44.0,,160.0,SSE,,6,,,1.0,,Fair
1643468400,1643480100,54,48.0,81.0,,,CALM,,0,,,1.0,,Fair
1643479200,1643490900,49,46.0,89.0,,,CALM,,0,,,0.62,,Fair
1643490000,1643501700,47,46.0,95.0,,,CALM,,0,,,0.62,,Fair
1643500800,1643512500,47,46.0,95.0,,160.0,SSE,,5,,,0.62,,Fair
1643511600,1643523300,52,48.0,85.0,,160.0,SSE,,9,0.0,,0.31,,Fog
1643522400,1643534100,63,46.0,54.0,,340.0,NNW,,12,,,1.0,,Fair
1643533200,1643544900,71,47.0,42.0,,160.0,SSE,,7,,,1.0,,Fair
1643544000,1643555700,68,50.0,52.0,,160.0,SSE,,7,,,1.0,,Fair
1643554800,1643566500,59,51.0,75.0,,160.0,SSE,,3,,,1.0,,Fair
1643565600,1643577300,56,51.0,82.0,,,CALM,,0,,,0.62,,Fair
1643576400,1643588100,53,50.0,90.0,,,CALM,,0,,,0.62,,Fair
1643587200,1643598900,49,48.0,95.0,,,CALM,,0,,,0.62,,Fair
1643598000,1643609700,45,44.0,94.0,,,CALM,,0,0.0,,0.31,,Fog
1643608800,1643620500,67,51.0,57.0,,,,,5,,,0.62,,Fair
1643619600,1643631300,69,56.0,63.0,,,,,8,,,0.31,,Fair
1643630400,1643642100,63,55.0,75.0,,50.0,NE,,5,,,0.31,,Fog
1643641200,1643652900,57,54.0,89.0,,340.0,NNW,,2,,,0.31,,Fog
1643652000,1643663700,54,52.0,95.0,,140.0,SE,,2,,,0.31,,Fog
1643662800,1643674500,52,51.0,97.0,,,CALM,,0,,,0.31,,Fog
1643684400,1643696100,47,46.0,97.0,,,CALM,,0,0.0,,0.12,,Fog
1643695200,1643706900,64,54.0,69.0,,290.0,WNW,,3,,,0.62,,Fair
1643706000,1643717700,69,51.0,53.0,,180.0,S,,7,,,0.62,,Fair
1643716800,1643728500,66,55.0,68.0,,220.0,SW,,5,,,0.31,,Fair
1643727600,1643739300,58,55.0,89.0,,230.0,SW,,5,,,0.31,,Fog
1643738400,1643750100,55,53.0,93.0,,200.0,SSW,,3,,,0.12,,Fog
1643749200,1643760900,53,52.0,95.0,,160.0,SSE,,6,,,0.12,,Fog
1643760000,1643771700,53,52.0,95.0,,160.0,SSE,,3,,,0.03,100.0,Fog
1643770800,1643782500,54,52.0,93.0,,160.0,SSE,,7,0.0,,0.31,,Fog
1643781600,1643793300,60,52.0,77.0,,340.0,NNW,,9,,,0.31,,Fog
1643792400,1643804100,44,49.0,,,,CALM,,0,,,1.0,37.5,Fair
1643803200,1643814900,68,56.0,67.0,,230.0,SW,,6,,,1.0,37.5,Partly Cloudy
1643814000,1643825700,62,54.0,77.0,,200.0,SSW,,3,,,1.0,37.5,Partly Cloudy
1643824800,1643836500,58,54.0,87.0,,160.0,SSE,,7,,,0.62,50.0,Mostly Cloudy
1643835600,1643847300,56,53.0,88.0,,160.0,SSE,,9,,,0.62,50.0,Mostly Cloudy
1643846400,1643858100,54,51.0,88.0,,340.0,NNW,,9,,,0.62,50.0,Mostly Cloudy
1643857200,1643868900,54,52.0,93.0,,340.0,NNW,,8,0.02,,0.31,50.0,Fog
1643868000,1643879700,58,49.0,74.0,,140.0,SE,,7,,,0.31,50.0,Mostly Cloudy
1643878800,1643890500,58,51.0,78.0,,180.0,S,,9,,,0.31,62.5,Fog
1643889600,1643901300,56,54.0,93.0,,160.0,SSE,,5,,,0.31,62.5,Light Rain Shower
1643900400,1643912100,55,54.0,96.0,,160.0,SSE,,9,,,0.31,62.5,Light Rain Shower
1643911200,1643922900,53,50.0,88.0,,160.0,SSE,,9,,,0.62,50.0,Mostly Cloudy
1643922000,1643933700,52,50.0,92.0,,160.0,SSE,,7,,,0.62,50.0,Mostly Cloudy
1643932800,1643944500,53,52.0,97.0,,160.0,SSE,,5,,,0.62,62.5,Light Rain Shower
1643943600,1643955300,53,52.0,97.0,,160.0,SSE,,7,0.04,,0.31,62.5,Cloudy
1643954400,1643966100,56,51.0,84.0,,340.0,NNW,,5,,,0.62,50.0,Mostly Cloudy
1643965200,1643976900,62,49.0,62.0,,340.0,NNW,,5,,,0.62,50.0,Mostly Cloudy
1643976000,1643987700,62,49.0,64.0,,340.0,NNW,,5,,,1.0,37.5,Partly Cloudy
1643986800,1643998500,54,51.0,88.0,,,CALM,,0,,,1.0,25.0,Fair
1643997600,1644009300,53,50.0,90.0,,,CALM,,0,,,1.0,25.0,Fair
1644008400,1644020100,50,48.0,92.0,,,CALM,,0,,,0.62,25.0,Fair
1644019200,1644030900,48,48.0,100.0,,,CALM,,0,,,0.03,100.0,Fog
1644030000,1644041700,49,49.0,100.0,,,CALM,,0,0.0,,0.03,100.0,Fog
1644040800,1644052500,59,48.0,68.0,,,CALM,,0,,,0.62,50.0,Partly Cloudy
1644051600,1644063300,65,49.0,55.0,,140.0,SE,,5,,,0.62,25.0,Partly Cloudy
1644062400,1644074100,65,44.0,46.0,,20.0,NNE,,5,,,0.62,,Fair
1644073200,1644084900,53,49.0,85.0,,,CALM,,0,,,0.62,,Fair
1644084000,1644095700,49,46.0,89.0,,,CALM,,0,,,0.62,,Fair
1644094800,1644106500,47,46.0,95.0,,,CALM,,0,,,0.31,,Fog
1644105600,1644117300,44,43.0,97.0,,,CALM,,0,,,0.31,,Fog
1644116400,1644128100,43,42.0,97.0,,,CALM,,0,0.0,,0.62,,Fair
1644127200,1644138900,63,46.0,55.0,,160.0,SSE,,7,,,0.62,,Fair
1644138000,1644149700,73,39.0,29.0,,160.0,SSE,,3,,,1.0,,Fair
1644148800,1644160500,71,47.0,42.0,,,CALM,,0,,,1.0,,Fair
1644159600,1644171300,58,52.0,82.0,,,CALM,,0,,,1.0,,Fair
1644170400,1644182100,52,50.0,95.0,,,CALM,,0,,,0.62,,Fair
1644181200,1644192900,50,49.0,97.0,,,CALM,,0,,,0.62,,Fair
1644192000,1644203700,49,49.0,97.0,,,CALM,,0,,,0.62,,Fair
1644202800,1644214500,53,50.0,88.0,,340.0,NNW,,3,0.0,,0.62,,Fair
1644213600,1644225300,68,53.0,59.0,,340.0,NNW,,5,,,1.0,,Fair
1644224400,1644236100,78,49.0,36.0,,140.0,SE,,5,,,1.0,,Fair
1644235200,1644246900,74,59.0,59.0,,250.0,WSW,,5,,,1.0,37.5,Fair
1644246000,1644257700,67,59.0,74.0,,,CALM,,0,,,0.62,50.0,Mostly Cloudy
1644256800,1644268500,65,58.0,78.0,,,CALM,,0,,,0.62,37.5,Mostly Cloudy
1644267600,1644279300,61,56.0,83.0,,,CALM,,0,,,0.62,25.0,Partly Cloudy
1644278400,1644290100,56,55.0,96.0,,,CALM,,0,,,0.62,37.5,Fair
