valid_time,expire_time,temperature,dew_point,relative_humidity,pressure,wind_direction,wind_direction_cardinal,gust,wind_speed,precipitation_total,precipitation_hourly,visibility,clouds,weather_phrase
1578052800,1578064500,67.0,58.0,72.0,,70.0,ENE,,2,,,1.0,,Fair
1578063600,1578075300,56.0,54.0,93.0,,,CALM,,0,,,0.62,,Fair
1578074400,1578086100,53.0,53.0,100.0,,,CALM,,0,,,0.62,,Fair
1578085200,1578096900,50.0,50.0,100.0,,,CALM,,0,,,0.62,,Fair
1578096000,1578107700,48.0,48.0,100.0,,,CALM,,0,,,0.31,,Fog
1578106800,1578118500,49.0,49.0,100.0,,230.0,SW,,2,0.0,,0.12,,Fog
1578117600,1578129300,67.0,54.0,63.0,,230.0,SW,,5,,,0.62,,Fair
1578128400,1578140100,71.0,53.0,53.0,,270.0,W,,7,,,0.62,37.5,Fair
1578139200,1578150900,64.0,55.0,71.0,,250.0,WSW,,5,,,0.62,,Fair
1578150000,1578161700,55.0,52.0,89.0,,250.0,WSW,,2,,,0.62,,Fair
1578160800,1578172500,50.0,49.0,95.0,,320.0,NW,,2,,,0.62,25.0,Fair
1578171600,1578183300,48.0,48.0,100.0,,,CALM,,0,,,0.62,25.0,Fair
1578182400,1578194100,47.0,47.0,100.0,,250.0,WSW,,2,,,0.62,25.0,Fair
1578193200,1578204900,49.0,47.0,95.0,,250.0,WSW,,2,0.0,,0.31,25.0,Fog
1578204000,1578215700,65.0,50.0,57.0,,230.0,SW,,9,,,1.0,,Fair
1578214800,1578226500,69.0,50.0,50.0,,270.0,W,,9,,,1.0,37.5,Partly Cloudy
1578225600,1578237300,64.0,52.0,64.0,,290.0,WNW,,3,,,1.0,50.0,Mostly Cloudy
1578236400,1578248100,59.0,55.0,87.0,,250.0,WSW,,2,,,1.0,50.0,Mostly Cloudy
1578247200,1578258900,55.0,52.0,91.0,,,CALM,,0,,,1.0,25.0,Partly Cloudy
1578258000,1578269700,52.0,51.0,95.0,,250.0,WSW,,3,,,1.0,25.0,Partly Cloudy
1578268800,1578280500,53.0,49.0,88.0,,,CALM,,0,,,1.0,25.0,Partly Cloudy
1578279600,1578291300,54.0,52.0,91.0,,200.0,SSW,,2,0.0,,0.31,50.0,Fog
1578290400,1578302100,63.0,51.0,63.0,,250.0,WSW,,2,,,0.62,50.0,Mostly Cloudy
1578301200,1578312900,66.0,49.0,54.0,,320.0,NW,,3,,,0.62,50.0,Mostly Cloudy
1578312000,1578323700,61.0,54.0,77.0,,50.0,NE,,3,,,0.62,50.0,Mostly Cloudy
1578322800,1578334500,58.0,55.0,89.0,,70.0,ENE,,2,,,0.62,50.0,Mostly Cloudy
1578333600,1578345300,57.0,55.0,91.0,,50.0,NE,,2,,,0.62,50.0,Mostly Cloudy
1578344400,1578356100,56.0,55.0,96.0,,,CALM,,0,,,0.62,50.0,Mostly Cloudy
1578355200,1578366900,55.0,54.0,94.0,,340.0,NNW,,2,,,0.62,50.0,Mostly Cloudy
1578366000,1578377700,55.0,54.0,96.0,,70.0,ENE,,2,0.0,,0.31,50.0,Mostly Cloudy
1578376800,1578388500,64.0,55.0,72.0,,90.0,E,,5,,,1.0,50.0,Mostly Cloudy
1578387600,1578399300,64.0,59.0,84.0,,90.0,E,,3,,,1.0,50.0,Mostly Cloudy
1578398400,1578410100,63.0,56.0,76.0,,50.0,NE,,5,,,1.0,37.5,Partly Cloudy
1578409200,1578420900,58.0,56.0,91.0,,70.0,ENE,,5,,,0.62,37.5,Partly Cloudy
1578420000,1578431700,58.0,56.0,96.0,,110.0,ESE,,5,,,0.62,50.0,Mostly Cloudy
1578430800,1578442500,54.0,54.0,97.0,,,CALM,,0,,,0.62,62.5,Light Rain
1578441600,1578453300,55.0,55.0,100.0,,320.0,NW,,2,,,0.62,50.0,Mostly Cloudy
1578452400,1578464100,56.0,56.0,100.0,,50.0,NE,,3,0.24,,0.31,62.5,Cloudy
1578463200,1578474900,57.0,57.0,100.0,,70.0,ENE,,2,,,0.31,62.5,Fog
1578474000,1578485700,58.0,58.0,100.0,,270.0,W,,2,,,0.31,62.5,Light Rain Shower
1578484800,1578496500,57.0,57.0,100.0,,250.0,WSW,,3,,,0.31,62.5,Fog
1578495600,1578507300,56.0,56.0,100.0,,270.0,W,,3,,,0.31,62.5,Cloudy
1578506400,1578518100,54.0,53.0,95.0,,230.0,SW,,3,,,0.31,62.5,Cloudy
1578517200,1578528900,52.0,50.0,95.0,,250.0,WSW,,5,,,0.62,50.0,Mostly Cloudy
1578528000,1578539700,49.0,49.0,100.0,,270.0,W,,3,,,0.62,50.0,Mostly Cloudy
1578538800,1578550500,49.0,48.0,95.0,,270.0,W,,3,0.43,,0.31,50.0,Fog
1578549600,1578561300,53.0,47.0,81.0,,250.0,WSW,,5,,,0.62,50.0,Mostly Cloudy
1578560400,1578572100,58.0,47.0,66.0,,250.0,WSW,,6,,,0.62,25.0,Fair
1578571200,1578582900,55.0,49.0,79.0,,250.0,WSW,,5,,,0.62,,Fair
1578582000,1578593700,49.0,49.0,100.0,,270.0,W,,3,,,0.62,,Fair
1578592800,1578604500,47.0,47.0,100.0,,270.0,W,,3,,,0.62,,Fair
1578603600,1578615300,46.0,46.0,100.0,,250.0,WSW,,2,,,0.31,,Fog
1578614400,1578626100,45.0,45.0,100.0,,250.0,WSW,,5,,,0.31,,Fog
1578625200,1578636900,45.0,45.0,97.0,,250.0,WSW,,3,0.0,,0.31,25.0,Fog
1578636000,1578647700,57.0,48.0,71.0,,270.0,W,,5,,,0.62,,Fair
1578646800,1578658500,63.0,46.0,54.0,,230.0,SW,,9,,,0.62,,Fair
1578657600,1578669300,60.0,49.0,67.0,,270.0,W,,2,,,0.62,,Fair
1578668400,1578680100,50.0,47.0,92.0,,270.0,W,,5,,,0.62,,Fair
1578679200,1578690900,46.0,45.0,97.0,,,CALM,,0,,,0.62,,Fair
1578690000,1578701700,44.0,43.0,97.0,,,CALM,,0,,,0.62,,Fair
1578700800,1578712500,45.0,42.0,88.0,,270.0,W,,2,,,0.62,25.0,Fair
1578711600,1578723300,46.0,43.0,92.0,,270.0,W,,3,0.0,,0.31,37.5,Partly Cloudy
1578722400,1578734100,58.0,45.0,62.0,,230.0,SW,,6,,,0.62,25.0,Fair
1578733200,1578744900,67.0,45.0,45.0,,270.0,W,,6,,,0.62,,Fair
1578744000,1578755700,63.0,49.0,59.0,,270.0,W,,3,,,0.62,,Fair
1578754800,1578766500,51.0,49.0,92.0,,,CALM,,0,,,0.62,,Fair
1578765600,1578777300,50.0,48.0,95.0,,,CALM,,0,,,0.62,25.0,Fair
1578776400,1578788100,48.0,47.0,97.0,,,CALM,,0,,,0.62,25.0,Fair
1578787200,1578798900,47.0,47.0,100.0,,250.0,WSW,,5,,,0.31,25.0,Fog
1578798000,1578809700,46.0,46.0,100.0,,,CALM,,0,0.0,,0.31,25.0,Fog
1578808800,1578820500,66.0,45.0,46.0,,250.0,WSW,,7,,,1.0,,Fair
1578819600,1578831300,72.0,49.0,43.0,,230.0,SW,,6,,,1.0,25.0,Fair
1578830400,1578842100,67.0,51.0,55.0,,250.0,WSW,,2,,,1.0,25.0,Partly Cloudy
1578841200,1578852900,54.0,52.0,93.0,,,CALM,,0,,,1.0,25.0,Fair
1578852000,1578863700,50.0,49.0,97.0,,,CALM,,0,,,1.0,25.0,Fair
1578862800,1578874500,49.0,48.0,97.0,,340.0,NNW,,2,,,1.0,25.0,Fair
1578873600,1578885300,49.0,49.0,100.0,,110.0,ESE,,2,,,0.62,25.0,Fair
1578884400,1578896100,53.0,50.0,88.0,,140.0,SE,,5,0.0,,0.62,25.0,Partly Cloudy
1578895200,1578906900,64.0,51.0,62.0,,160.0,SSE,,8,,,0.62,37.5,Mostly Cloudy
1578916800,1578928500,66.0,56.0,72.0,,140.0,SE,,7,,,0.62,37.5,Mostly Cloudy
1578927600,1578939300,62.0,60.0,94.0,,270.0,W,,5,,,0.62,62.5,Cloudy
1578938400,1578950100,59.0,59.0,99.0,,340.0,NNW,,5,,,0.62,50.0,Cloudy
1578949200,1578960900,58.0,57.0,97.0,,250.0,WSW,,3,,,0.62,25.0,Partly Cloudy
1578960000,1578971700,53.0,53.0,97.0,,250.0,WSW,,3,,,0.62,37.5,Partly Cloudy
1578970800,1578982500,53.0,51.0,95.0,,340.0,NNW,,5,0.03,,0.31,25.0,Fair
1578981600,1578993300,58.0,51.0,76.0,,270.0,W,,6,,,0.62,25.0,Fair
1578992400,1579004100,62.0,52.0,71.0,,340.0,NNW,,5,,,0.62,,Fair
1579003200,1579014900,61.0,55.0,79.0,,270.0,W,,2,,,0.62,,Fair
1579014000,1579025700,55.0,54.0,96.0,,,CALM,,0,,,0.62,25.0,Fair
1579024800,1579036500,50.0,49.0,97.0,,,CALM,,0,,,0.62,25.0,Fair
1579035600,1579047300,47.0,47.0,97.0,,,CALM,,0,,,0.62,25.0,Fair
1579046400,1579058100,46.0,46.0,100.0,,290.0,WNW,,3,,,0.62,25.0,Fair
1579057200,1579068900,46.0,46.0,100.0,,270.0,W,,2,0.0,,0.31,,Fair
1579068000,1579079700,62.0,51.0,69.0,,290.0,WNW,,3,,,0.62,,Fair
1579078800,1579090500,68.0,52.0,57.0,,20.0,NNE,,6,,,0.62,37.5,Mostly Cloudy
1579089600,1579101300,63.0,54.0,72.0,,340.0,NNW,,2,,,0.62,25.0,Fair
1579100400,1579112100,57.0,53.0,87.0,,340.0,NNW,,2,,,0.62,25.0,Partly Cloudy
1579111200,1579122900,55.0,53.0,93.0,,,CALM,,0,,,0.62,25.0,Fair
1579132800,1579144500,52.0,50.0,95.0,,270.0,W,,3,,,0.62,25.0,Partly Cloudy
1579143600,1579155300,52.0,51.0,97.0,,340.0,NNW,,3,0.0,,0.31,37.5,Fog
1579154400,1579166100,57.0,50.0,78.0,,340.0,NNW,,3,,,0.62,62.5,Cloudy
1579165200,1579176900,60.0,59.0,97.0,,50.0,NE,,5,,,0.62,62.5,Thunder
1579176000,1579187700,58.0,57.0,97.0,,250.0,WSW,,2,,,0.62,62.5,Mostly Cloudy
1579186800,1579198500,56.0,56.0,100.0,,290.0,WNW,,3,,,0.31,50.0,Mostly Cloudy
1579197600,1579209300,56.0,56.0,100.0,,320.0,NW,,2,,,0.31,50.0,Drizzle and Fog
1579208400,1579220100,55.0,55.0,100.0,,270.0,W,,2,,,0.31,50.0,Mostly Cloudy
1579219200,1579230900,54.0,54.0,100.0,,,CALM,,0,,,0.31,50.0,Drizzle and Fog
1579230000,1579241700,54.0,54.0,100.0,,270.0,W,,5,0.24,,0.31,50.0,Fog
1579240800,1579252500,58.0,55.0,91.0,,250.0,WSW,,7,,,0.31,50.0,Fog
1579251600,1579263300,63.0,56.0,76.0,,270.0,W,,6,,,0.62,37.5,Partly Cloudy
1579262400,1579274100,59.0,55.0,87.0,,290.0,WNW,,2,,,0.62,37.5,Partly Cloudy
1579273200,1579284900,54.0,53.0,95.0,,250.0,WSW,,2,,,0.62,25.0,Partly Cloudy
1579284000,1579295700,52.0,51.0,97.0,,20.0,NNE,,2,,,0.31,25.0,Fair
1579294800,1579306500,51.0,50.0,97.0,,,CALM,,0,,,0.03,25.0,Fog
1579305600,1579317300,51.0,51.0,100.0,,290.0,WNW,,2,,,0.0,100.0,Fog
1579316400,1579328100,52.0,52.0,100.0,,140.0,SE,,2,0.0,,0.03,100.0,Fog
1579327200,1579338900,55.0,54.0,96.0,,270.0,W,,3,,,0.31,37.5,Fog
1579338000,1579349700,63.0,51.0,65.0,,290.0,WNW,,2,,,0.62,25.0,Fair
1579348800,1579360500,60.0,51.0,71.0,,270.0,W,,3,,,0.62,,Fair
1579359600,1579371300,52.0,51.0,97.0,,250.0,WSW,,2,,,0.62,,Fair
1579370400,1579382100,50.0,50.0,100.0,,270.0,W,,3,,,0.62,,Fair
1579381200,1579392900,49.0,49.0,100.0,,230.0,SW,,3,,,0.62,25.0,Fair
1579392000,1579403700,48.0,48.0,100.0,,250.0,WSW,,8,,,0.31,25.0,Fog
1579402800,1579414500,46.0,45.0,97.0,,250.0,WSW,,10,0.0,,0.31,,Fog
1579413600,1579425300,55.0,44.0,66.0,,250.0,WSW,,5,,,1.0,25.0,Fair
1579424400,1579436100,61.0,49.0,65.0,,250.0,WSW,,6,,,1.0,25.0,Fair
1579435200,1579446900,57.0,52.0,82.0,,270.0,W,,3,,,1.0,,Fair
1579446000,1579457700,51.0,50.0,97.0,,250.0,WSW,,6,,,0.62,,Fair
1579456800,1579468500,49.0,49.0,100.0,,250.0,WSW,,5,,,0.31,,Fog
1579467600,1579479300,47.0,47.0,100.0,,270.0,W,,6,,,0.12,,Fog
1579478400,1579490100,50.0,50.0,100.0,,270.0,W,,7,,,0.12,,Fog
1579489200,1579500900,50.0,49.0,95.0,,250.0,WSW,,5,0.0,,0.31,37.5,Fog
1579500000,1579511700,56.0,49.0,77.0,,250.0,WSW,,5,,,0.31,37.5,Fog
1579510800,1579522500,60.0,51.0,73.0,,270.0,W,,6,,,0.31,37.5,Fair
1579521600,1579533300,58.0,53.0,82.0,,270.0,W,,3,,,0.62,25.0,Partly Cloudy
1579532400,1579544100,53.0,52.0,97.0,,,CALM,,0,,,0.62,25.0,Partly Cloudy
1579543200,1579554900,51.0,50.0,97.0,,,CALM,,0,,,0.62,25.0,Partly Cloudy
1579554000,1579565700,50.0,50.0,100.0,,,CALM,,0,,,0.31,25.0,Fog
1579564800,1579576500,51.0,51.0,100.0,,,CALM,,0,,,0.31,25.0,Fog
1579575600,1579587300,53.0,53.0,100.0,,110.0,ESE,,2,0.0,,0.12,100.0,Fog
1579586400,1579598100,62.0,54.0,77.0,,110.0,ESE,,6,,,0.62,25.0,Partly Cloudy
1579597200,1579608900,68.0,55.0,62.0,,70.0,ENE,,6,,,0.62,25.0,Partly Cloudy
1579608000,1579619700,64.0,55.0,72.0,,90.0,E,,3,,,0.62,25.0,Partly Cloudy
1579618800,1579630500,55.0,54.0,97.0,,,CALM,,0,,,0.31,25.0,Fog
1579629600,1579641300,51.0,50.0,97.0,,,CALM,,0,,,0.12,25.0,Fog
1579640400,1579652100,49.0,49.0,100.0,,,CALM,,0,,,0.12,25.0,Fog
1579651200,1579662900,46.0,46.0,100.0,,,CALM,,0,,,0.0,100.0,Fog
1579662000,1579673700,50.0,50.0,100.0,,250.0,WSW,,5,0.0,,0.03,100.0,Fog
1579672800,1579684500,57.0,51.0,80.0,,250.0,WSW,,6,,,0.31,25.0,Fog
1579683600,1579695300,63.0,54.0,71.0,,250.0,WSW,,9,,,0.62,,Fair
1579694400,1579706100,61.0,55.0,79.0,,270.0,W,,7,,,0.62,,Fair
1579705200,1579716900,55.0,54.0,96.0,,270.0,W,,5,,,0.62,,Fair
1579716000,1579727700,54.0,51.0,91.0,,270.0,W,,3,,,0.62,,Fair
1579726800,1579738500,51.0,49.0,92.0,,290.0,WNW,,6,,,0.62,,Fair
1579737600,1579749300,51.0,48.0,90.0,,270.0,W,,6,,,0.31,,Fog
1579748400,1579760100,52.0,46.0,80.0,,270.0,W,,7,0.0,,1.0,,Fair
1579759200,1579770900,63.0,46.0,54.0,,270.0,W,,6,,,2.0,,Fair
1579770000,1579781700,68.0,43.0,40.0,,270.0,W,,12,,,1.0,,Fair
1579780800,1579792500,63.0,46.0,55.0,,250.0,WSW,,6,,,2.0,25.0,Fair
1579791600,1579803300,56.0,47.0,71.0,,250.0,WSW,,6,,,1.0,,Fair
1579802400,1579814100,54.0,46.0,74.0,,270.0,W,,6,,,1.0,,Fair
1579813200,1579824900,52.0,45.0,75.0,,270.0,W,,5,,,1.0,,Fair
1579824000,1579835700,49.0,44.0,84.0,,250.0,WSW,,7,,,1.0,,Fair
1579834800,1579846500,50.0,43.0,75.0,,270.0,W,,8,0.0,,1.0,25.0,Partly Cloudy
1579845600,1579857300,63.0,42.0,46.0,,270.0,W,,9,,,2.0,25.0,Fair
1579856400,1579868100,69.0,44.0,41.0,,270.0,W,,14,,,2.0,37.5,Partly Cloudy
1579867200,1579878900,66.0,45.0,46.0,,230.0,SW,,12,,,1.0,,Fair
1579878000,1579889700,56.0,52.0,88.0,,270.0,W,,2,,,1.0,,Fair
1579888800,1579900500,48.0,46.0,95.0,,,CALM,,0,,,1.0,,Fair
1579899600,1579911300,45.0,45.0,100.0,,,CALM,,0,,,1.0,,Fair
1579910400,1579922100,44.0,44.0,100.0,,230.0,SW,,2,,,1.0,,Fair
1579921200,1579932900,44.0,43.0,97.0,,250.0,WSW,,3,0.0,,0.62,,Fair
1579932000,1579943700,64.0,48.0,56.0,,230.0,SW,,2,,,1.0,,Fair
1579953600,1579965300,68.0,47.0,48.0,,270.0,W,,3,,,1.0,25.0,Partly Cloudy
1579964400,1579976100,54.0,51.0,88.0,,,CALM,,0,,,1.0,25.0,Fair
1579975200,1579986900,50.0,49.0,95.0,,,CALM,,0,,,0.62,25.0,Fair
1579986000,1579997700,47.0,47.0,100.0,,,CALM,,0,,,0.62,25.0,Fair
1579996800,1580008500,45.0,45.0,100.0,,,CALM,,0,,,0.31,25.0,Fog
1580007600,1580019300,47.0,47.0,100.0,,230.0,SW,,2,0.0,,0.31,,Fog
1580018400,1580030100,66.0,52.0,61.0,,250.0,WSW,,7,,,1.0,,Fair
1580029200,1580040900,73.0,50.0,45.0,,270.0,W,,8,,,1.0,,Fair
1580040000,1580051700,69.0,54.0,59.0,,270.0,W,,2,,,1.0,,Fair
1580061600,1580073300,51.0,50.0,97.0,,,CALM,,0,,,0.62,,Fair
1580083200,1580094900,50.0,50.0,100.0,,,CALM,,0,,,0.62,37.5,Fair
1580094000,1580105700,53.0,51.0,95.0,,,CALM,,0,0.0,,0.31,50.0,Fog
1580104800,1580116500,62.0,55.0,79.0,,70.0,ENE,,2,,,0.31,50.0,Fog
1580115600,1580127300,71.0,56.0,60.0,,50.0,NE,,3,,,0.31,25.0,Partly Cloudy
1580126400,1580138100,69.0,54.0,58.0,,340.0,NNW,,6,,,0.31,25.0,Partly Cloudy
1580148000,1580159700,60.0,54.0,81.0,,70.0,ENE,,2,,,1.0,50.0,Mostly Cloudy
1580158800,1580170500,56.0,55.0,97.0,,50.0,NE,,5,,,1.0,62.5,Cloudy
1580169600,1580181300,55.0,55.0,100.0,,70.0,ENE,,6,,,1.0,62.5,Thunder
1580180400,1580192100,56.0,56.0,100.0,,90.0,E,,3,0.24,,1.0,50.0,Mostly Cloudy
1580191200,1580202900,63.0,58.0,82.0,,70.0,ENE,,5,,,0.62,50.0,Mostly Cloudy
1580202000,1580213700,71.0,60.0,67.0,,70.0,ENE,,8,,,0.62,37.5,Partly Cloudy
1580212800,1580224500,67.0,59.0,77.0,,70.0,ENE,,6,,,0.62,37.5,Partly Cloudy
1580223600,1580235300,60.0,60.0,100.0,,200.0,SSW,,3,,,0.62,62.5,Light Rain Shower
1580234400,1580246100,58.0,58.0,100.0,,270.0,W,,5,,,0.62,50.0,Mostly Cloudy
1580245200,1580256900,56.0,56.0,100.0,,250.0,WSW,,6,,,0.62,50.0,Mostly Cloudy
1580256000,1580267700,52.0,52.0,100.0,,,CALM,,0,,,0.62,50.0,Mostly Cloudy
1580266800,1580278500,52.0,51.0,97.0,,340.0,NNW,,2,0.31,,0.62,25.0,Partly Cloudy
1580277600,1580289300,61.0,54.0,77.0,,50.0,NE,,9,,,0.62,37.5,Fair
1580288400,1580300100,69.0,53.0,56.0,,20.0,NNE,,2,,,1.0,25.0,Partly Cloudy
1580299200,1580310900,66.0,59.0,77.0,,20.0,NNE,,2,,,1.0,25.0,Partly Cloudy
1580310000,1580321700,56.0,53.0,91.0,,270.0,W,,3,,,1.0,37.5,Fair
1580320800,1580332500,51.0,51.0,97.0,,250.0,WSW,,2,,,0.62,,Fair
1580342400,1580354100,48.0,48.0,100.0,,270.0,W,,2,,,0.62,,Fair
1580353200,1580364900,51.0,51.0,100.0,,270.0,W,,5,0.0,,0.31,,Fog
1580364000,1580375700,63.0,52.0,66.0,,360.0,N,,5,,,0.62,,Fair
1580374800,1580386500,67.0,52.0,58.0,,250.0,WSW,,2,,,0.62,,Fair
1580385600,1580397300,66.0,54.0,65.0,,250.0,WSW,,8,,,0.62,,Fair
1580396400,1580408100,56.0,53.0,88.0,,270.0,W,,3,,,0.62,,Fair
1580407200,1580418900,51.0,50.0,97.0,,,CALM,,0,,,0.62,,Fair
1580418000,1580429700,49.0,49.0,100.0,,270.0,W,,2,,,0.62,,Fair
1580428800,1580440500,48.0,48.0,100.0,,270.0,W,,5,,,0.62,,Fair
1580439600,1580451300,48.0,47.0,97.0,,230.0,SW,,6,0.0,,0.62,,Fair
1580450400,1580462100,60.0,49.0,67.0,,250.0,WSW,,8,,,1.0,,Fair
1580461200,1580472900,67.0,47.0,48.0,,250.0,WSW,,8,,,1.0,,Fair
1580472000,1580483700,62.0,49.0,62.0,,320.0,NW,,2,,,1.0,,Fair
1580482800,1580494500,53.0,49.0,88.0,,,CALM,,0,,,1.0,,Fair
1580493600,1580505300,50.0,50.0,97.0,,,CALM,,0,,,0.62,25.0,Fair
1580515200,1580526900,45.0,45.0,100.0,,,CALM,,0,,,0.62,25.0,Fair
1580526000,1580537700,45.0,45.0,97.0,,,CALM,,0,0.0,,0.31,,Fog
1580536800,1580548500,64.0,49.0,58.0,,230.0,SW,,3,,,1.0,,Fair
1580547600,1580559300,67.0,51.0,57.0,,250.0,WSW,,8,,,1.0,25.0,Fair
1580558400,1580570100,64.0,55.0,74.0,,250.0,WSW,,3,,,1.0,25.0,Fair
1580569200,1580580900,54.0,51.0,91.0,,340.0,NNW,,2,,,1.0,25.0,Fair
1580580000,1580591700,49.0,49.0,100.0,,,CALM,,0,,,0.62,25.0,Fair
1580590800,1580602500,46.0,46.0,100.0,,,CALM,,0,,,0.62,25.0,Fair
1580601600,1580613300,45.0,45.0,100.0,,250.0,WSW,,2,,,0.31,25.0,Fog
1580612400,1580624100,47.0,47.0,100.0,,250.0,WSW,,2,0.0,,0.31,25.0,Fog
1580623200,1580634900,61.0,50.0,68.0,,270.0,W,,5,,,0.62,25.0,Fair
1580634000,1580645700,66.0,53.0,63.0,,340.0,NNW,,7,,,1.0,25.0,Fair
1580644800,1580656500,65.0,49.0,56.0,,250.0,WSW,,8,,,1.0,25.0,Fair
1580655600,1580667300,51.0,50.0,97.0,,250.0,WSW,,2,,,0.62,25.0,Fair
1580666400,1580678100,48.0,48.0,100.0,,250.0,WSW,,2,,,0.62,,Fair
1580677200,1580688900,46.0,46.0,100.0,,,CALM,,0,,,0.62,,Fair
1580688000,1580699700,44.0,44.0,100.0,,230.0,SW,,3,,,0.62,,Fair
1580698800,1580710500,45.0,45.0,100.0,,250.0,WSW,,2,0.0,,0.62,,Fair
1580709600,1580721300,65.0,47.0,53.0,,270.0,W,,3,,,1.0,,Fair
1580720400,1580732100,70.0,46.0,42.0,,230.0,SW,,8,,,2.0,,Fair
1580731200,1580742900,68.0,50.0,52.0,,250.0,WSW,,2,,,2.0,,Fair
1580752800,1580764500,49.0,49.0,100.0,,,CALM,,0,,,1.0,,Fair
1580763600,1580775300,47.0,47.0,100.0,,,CALM,,0,,,0.62,,Fair
1580774400,1580786100,44.0,44.0,100.0,,,CALM,,0,,,0.62,,Fair
1580785200,1580796900,46.0,45.0,97.0,,,CALM,,0,0.0,,0.31,,Fair
1580796000,1580807700,66.0,49.0,54.0,,160.0,SSE,,7,,,0.62,25.0,Fair
1580806800,1580818500,71.0,49.0,46.0,,20.0,NNE,,2,,,1.0,25.0,Fair
1580817600,1580829300,68.0,55.0,64.0,,20.0,NNE,,2,,,1.0,25.0,Fair
1580828400,1580840100,56.0,52.0,86.0,,,CALM,,0,,,0.62,25.0,Fair
1580839200,1580850900,52.0,50.0,95.0,,,CALM,,0,,,0.62,,Fair
1580850000,1580861700,49.0,49.0,100.0,,,CALM,,0,,,0.62,,Fair
1580860800,1580872500,46.0,46.0,100.0,,,CALM,,0,,,0.62,,Fair
1580871600,1580883300,47.0,47.0,100.0,,250.0,WSW,,3,0.0,,0.62,,Fair
1580882400,1580894100,67.0,46.0,47.0,,250.0,WSW,,6,,,1.0,25.0,Fair
1580893200,1580904900,70.0,49.0,46.0,,250.0,WSW,,8,,,1.0,25.0,Partly Cloudy
1580904000,1580915700,64.0,53.0,65.0,,270.0,W,,5,,,1.0,37.5,Partly Cloudy
1580914800,1580926500,57.0,53.0,87.0,,290.0,WNW,,2,,,1.0,25.0,Fair
1580925600,1580937300,51.0,51.0,100.0,,,CALM,,0,,,1.0,25.0,Fair
1580936400,1580948100,48.0,48.0,100.0,,250.0,WSW,,2,,,1.0,25.0,Fair
1580947200,1580958900,45.0,45.0,100.0,,200.0,SSW,,2,,,0.62,25.0,Fair
1580958000,1580969700,50.0,49.0,95.0,,250.0,WSW,,6,0.0,,0.62,25.0,Fair
1580968800,1580980500,63.0,48.0,57.0,,250.0,WSW,,6,,,1.0,,Fair
1580990400,1581002100,67.0,50.0,55.0,,250.0,WSW,,3,,,1.0,,Fair
1581001200,1581012900,53.0,49.0,88.0,,,CALM,,0,,,1.0,,Fair
1581012000,1581023700,50.0,49.0,97.0,,,CALM,,0,,,1.0,,Fair
1581033600,1581045300,44.0,44.0,100.0,,,CALM,,0,,,0.62,,Fair
1581044400,1581056100,46.0,45.0,97.0,,340.0,NNW,,2,0.0,,0.31,,Fair
1581055200,1581066900,65.0,51.0,60.0,,230.0,SW,,5,,,0.62,,Fair
1581066000,1581077700,67.0,51.0,55.0,,340.0,NNW,,5,,,1.0,,Fair
1581076800,1581088500,65.0,52.0,61.0,,320.0,NW,,3,,,1.0,25.0,Fair
1581087600,1581099300,55.0,50.0,84.0,,270.0,W,,2,,,0.62,,Fair
