valid_time,expire_time,temperature,dew_point,relative_humidity,pressure,wind_direction,wind_direction_cardinal,gust,wind_speed,precipitation_total,precipitation_hourly,visibility,clouds,weather_phrase
1389970800,1389978000,54.0,53,95.0,29.27,,,,,,,0.62,OVC,Cloudy
1389981600,1389988800,55.0,55,100.0,29.27,,,,,,,0.31,OVC,Cloudy
1389992400,1389999600,53.0,53,100.0,29.26,,,,,,,0.31,OVC,Cloudy
1390003200,1390010400,55.0,55,100.0,29.22,,,,,,,0.31,OVC,Cloudy
1390014000,1390021200,54.0,54,100.0,29.3,,,,,,,0.31,OVC,Cloudy
1390024800,1390032000,57.0,54,91.0,29.37,320.0,NW,,2.0,,,0.31,OVC,Cloudy
1390035600,1390042800,59.0,54,83.0,29.34,,,,,,,0.62,BKN,Mostly Cloudy
1390046400,1390053600,57.0,55,93.0,29.39,50.0,NE,,7.0,,,0.62,BKN,Mostly Cloudy
1390057200,1390064400,54.0,54,100.0,29.45,,,,,,,0.31,BKN,Mostly Cloudy
1390068000,1390075200,50.0,50,100.0,29.49,,,,,,,0.31,CLR,Fair
1390078800,1390086000,50.0,50,100.0,29.47,,,,,,,0.31,CLR,Fair
1390089600,1390096800,53.0,53,100.0,29.5,,,,,,,0.31,OVC,Cloudy
1390100400,1390107600,53.0,52,97.0,29.53,,,,,,,0.62,OVC,Cloudy
1390111200,1390118400,61.0,52,73.0,29.55,,,,,,,1.0,BKN,Mostly Cloudy
1390122000,1390129200,68.0,57,67.0,29.44,340.0,NNW,,3.0,,,1.0,FEW,Fair
1390132800,1390140000,67.0,59,76.0,29.42,340.0,NNW,,2.0,,,1.0,SCT,Partly Cloudy
1390143600,1390150800,58.0,57,97.0,29.44,250.0,WSW,,2.0,,,0.62,FEW,Fair
1390154400,1390161600,55.0,55,100.0,29.44,250.0,WSW,,5.0,,,0.31,CLR,Fair
1390165200,1390172400,52.0,52,100.0,29.4,270.0,W,,5.0,,,0.62,CLR,Fair
1390176000,1390183200,51.0,51,100.0,29.4,250.0,WSW,,5.0,,,0.0,OVC,Cloudy
1390186800,1390194000,50.0,50,100.0,29.45,270.0,W,,3.0,,,0.0,OVC,Cloudy
1390197600,1390204800,58.0,53,82.0,29.46,,,,,,,0.62,CLR,Fair
1390208400,1390215600,71.0,55,56.0,29.37,90.0,E,,6.0,,,1.0,CLR,Fair
1390219200,1390226400,66.0,56,72.0,29.36,110.0,ESE,,6.0,,,1.0,SCT,Partly Cloudy
1390230000,1390237200,58.0,56,93.0,29.41,,,,,,,0.62,BKN,Mostly Cloudy
1390240800,1390248000,57.0,56,97.0,29.42,,,,,,,0.62,BKN,Mostly Cloudy
1390251600,1390258800,55.0,54,97.0,29.4,90.0,E,,2.0,,,0.62,BKN,Mostly Cloudy
1390262400,1390269600,55.0,54,97.0,29.39,70.0,ENE,,2.0,,,0.62,OVC,Cloudy
1390273200,1390280400,55.0,55,100.0,29.39,50.0,NE,,3.0,,,0.31,OVC,Cloudy
1390284000,1390291200,56.0,55,96.0,29.46,140.0,SE,,6.0,,,0.62,OVC,Cloudy
1390294800,1390302000,57.0,56,97.0,29.37,140.0,SE,,8.0,,,1.0,OVC,Cloudy
1390305600,1390312800,58.0,58,98.0,29.35,140.0,SE,,6.0,,,1.0,OVC,Cloudy
1390327200,1390334400,57.0,56,97.0,29.39,50.0,NE,,6.0,,,0.62,OVC,Cloudy
1390338000,1390345200,56.0,55,97.0,29.38,,,,,,,1.0,BKN,Mostly Cloudy
1390348800,1390356000,56.0,55,93.0,29.33,290.0,WNW,,2.0,,,1.0,BKN,Mostly Cloudy
1390359600,1390366800,58.0,58,98.0,29.39,180.0,S,,5.0,,,0.62,BKN,Mostly Cloudy
1390370400,1390377600,60.0,60,100.0,29.4,20.0,NNE,,2.0,,,0.62,OVC,Cloudy
1390381200,1390388400,63.0,61,96.0,29.31,90.0,E,,6.0,,,0.62,BKN,Mostly Cloudy
1390392000,1390399200,62.0,61,98.0,29.32,70.0,ENE,,5.0,,,0.62,BKN,Mostly Cloudy
1390402800,1390410000,60.0,59,97.0,29.39,110.0,ESE,,5.0,,,0.62,BKN,Mostly Cloudy
1390413600,1390420800,59.0,59,98.0,29.41,160.0,SSE,,5.0,,,0.62,OVC,Cloudy
1390424400,1390431600,59.0,59,100.0,29.4,110.0,ESE,,5.0,,,0.62,OVC,Cloudy
1390435200,1390442400,58.0,58,100.0,29.4,90.0,E,,2.0,,,0.62,OVC,Cloudy
1390446000,1390453200,58.0,58,98.0,29.44,70.0,ENE,,2.0,,,0.62,BKN,Mostly Cloudy
1390456800,1390464000,63.0,58,82.0,29.44,250.0,WSW,,3.0,,,0.62,SCT,Partly Cloudy
1390467600,1390474800,68.0,59,74.0,29.35,270.0,W,,7.0,,,0.62,SCT,Partly Cloudy
1390478400,1390485600,65.0,61,84.0,29.34,270.0,W,,7.0,,,0.62,SCT,Partly Cloudy
1390489200,1390496400,59.0,59,98.0,29.37,320.0,NW,,5.0,,,0.62,FEW,Fair
1390500000,1390507200,55.0,55,100.0,29.39,270.0,W,,2.0,,,0.31,CLR,Fair
1390510800,1390518000,54.0,54,100.0,29.35,270.0,W,,5.0,,,0.0,OVC,Cloudy
1390521600,1390528800,54.0,54,100.0,29.32,290.0,WNW,,6.0,,,0.12,OVC,Cloudy
1390532400,1390539600,54.0,54,100.0,29.38,270.0,W,,7.0,,,0.31,OVC,Cloudy
1390543200,1390550400,57.0,55,91.0,29.41,270.0,W,,7.0,,,0.62,BKN,Mostly Cloudy
1390554000,1390561200,64.0,55,74.0,29.33,320.0,NW,,6.0,,,0.62,BKN,Mostly Cloudy
1390564800,1390572000,63.0,55,75.0,29.32,270.0,W,,8.0,,,1.0,SCT,Partly Cloudy
1390575600,1390582800,57.0,56,96.0,29.36,270.0,W,,2.0,,,0.62,CLR,Fair
1390586400,1390593600,54.0,53,97.0,29.37,270.0,W,,2.0,,,0.31,CLR,Fair
1390597200,1390604400,53.0,53,100.0,29.34,270.0,W,,2.0,,,0.12,OVC,Cloudy
1390608000,1390615200,51.0,51,100.0,29.35,290.0,WNW,,5.0,,,0.12,OVC,Cloudy
1390618800,1390626000,51.0,51,100.0,29.41,290.0,WNW,,7.0,,,0.12,OVC,Cloudy
1390629600,1390636800,53.0,53,100.0,29.45,290.0,WNW,,7.0,,,0.31,OVC,Cloudy
1390640400,1390647600,57.0,54,89.0,29.35,290.0,WNW,,7.0,,,0.62,OVC,Cloudy
1390651200,1390658400,56.0,53,88.0,29.31,250.0,WSW,,5.0,,,0.62,BKN,Mostly Cloudy
1390662000,1390669200,53.0,52,97.0,29.36,270.0,W,,5.0,,,0.31,SCT,Partly Cloudy
1390672800,1390680000,52.0,52,100.0,29.36,230.0,SW,,3.0,,,0.31,SCT,Partly Cloudy
1390683600,1390690800,50.0,50,100.0,29.37,270.0,W,,3.0,,,0.12,OVC,Cloudy
1390694400,1390701600,52.0,52,100.0,29.33,270.0,W,,6.0,,,0.03,OVC,Cloudy
1390705200,1390712400,51.0,51,100.0,29.38,270.0,W,,7.0,,,0.12,OVC,Cloudy
1390716000,1390723200,59.0,53,83.0,29.4,270.0,W,,9.0,,,0.62,SCT,Partly Cloudy
1390726800,1390734000,68.0,57,69.0,29.31,290.0,WNW,,6.0,,,0.62,CLR,Fair
1390737600,1390744800,67.0,57,69.0,29.29,270.0,W,,6.0,,,0.62,CLR,Fair
1390748400,1390755600,57.0,56,96.0,29.35,250.0,WSW,,2.0,,,0.31,CLR,Fair
1390759200,1390766400,54.0,54,97.0,29.38,250.0,WSW,,2.0,,,0.31,CLR,Fair
1390770000,1390777200,54.0,54,100.0,29.36,270.0,W,,6.0,,,0.31,CLR,Fair
1390780800,1390788000,52.0,52,100.0,29.35,270.0,W,,6.0,,,0.12,CLR,Fair
1390791600,1390798800,53.0,53,97.0,29.39,270.0,W,,5.0,,,0.31,CLR,Fair
1390802400,1390809600,68.0,53,59.0,29.39,290.0,WNW,,9.0,,,1.0,CLR,Fair
1390813200,1390820400,74.0,54,49.0,29.31,270.0,W,,7.0,,,1.0,CLR,Fair
1390824000,1390831200,72.0,55,55.0,29.29,290.0,WNW,,7.0,,,1.0,CLR,Fair
1390834800,1390842000,62.0,56,83.0,29.33,290.0,WNW,,7.0,,,1.0,CLR,Fair
1390845600,1390852800,58.0,54,87.0,29.33,270.0,W,,5.0,,,0.62,CLR,Fair
1390856400,1390863600,55.0,52,91.0,29.33,270.0,W,,5.0,,,0.62,CLR,Fair
1390867200,1390874400,52.0,51,95.0,29.31,250.0,WSW,,5.0,,,0.31,CLR,Fair
1390878000,1390885200,53.0,51,92.0,29.35,250.0,WSW,,6.0,,,0.31,CLR,Fair
1390888800,1390896000,68.0,53,59.0,29.33,270.0,W,,9.0,,,0.62,SCT,Partly Cloudy
1390899600,1390906800,74.0,46,37.0,29.23,290.0,WNW,,9.0,,,1.0,FEW,Fair
1390910400,1390917600,73.0,54,51.0,29.21,270.0,W,,8.0,,,1.0,SCT,Partly Cloudy
1390921200,1390928400,62.0,57,85.0,29.25,,,,,,,0.62,BKN,Mostly Cloudy
1390932000,1390939200,57.0,55,91.0,29.28,,,,,,,0.62,BKN,Mostly Cloudy
1390942800,1390950000,55.0,53,93.0,29.26,,,,,,,0.31,BKN,Mostly Cloudy
1390953600,1390960800,53.0,53,100.0,29.28,,,,,,,0.31,SCT,Partly Cloudy
1390964400,1390971600,53.0,50,92.0,29.33,50.0,NE,,2.0,,,0.31,BKN,Mostly Cloudy
1390975200,1390982400,65.0,54,68.0,29.36,110.0,ESE,,5.0,,,0.31,SCT,Partly Cloudy
1390986000,1390993200,70.0,57,65.0,29.29,90.0,E,,7.0,,,0.62,CLR,Fair
1390996800,1391004000,65.0,58,78.0,29.28,90.0,E,,7.0,,,0.31,CLR,Fair
1391007600,1391014800,59.0,56,91.0,29.34,,,,,,,0.31,CLR,Fair
1391018400,1391025600,55.0,55,97.0,29.38,90.0,E,,2.0,,,0.03,OVC,Cloudy
1391029200,1391036400,54.0,54,100.0,29.37,,,,,,,0.0,OVC,Cloudy
1391040000,1391047200,54.0,54,100.0,29.34,,,,,,,0.0,OVC,Cloudy
1391050800,1391058000,52.0,52,100.0,29.39,,,,,,,0.0,OVC,Cloudy
1391061600,1391068800,60.0,52,75.0,29.41,,,,,,,0.31,CLR,Fair
1391072400,1391079600,68.0,57,67.0,29.32,,,,,,,0.31,CLR,Fair
1391083200,1391090400,68.0,58,72.0,29.29,,,,,,,0.31,CLR,Fair
1391094000,1391101200,59.0,56,91.0,29.35,320.0,NW,,2.0,,,0.12,CLR,Fair
1391104800,1391112000,53.0,51,95.0,29.36,50.0,NE,,2.0,,,0.12,CLR,Fair
1391115600,1391122800,51.0,51,100.0,29.36,,,,,,,0.0,OVC,Cloudy
1391126400,1391133600,53.0,53,100.0,29.34,,,,,,,0.0,OVC,Cloudy
1391137200,1391144400,54.0,53,95.0,29.39,,,,,,,0.12,OVC,Cloudy
1391148000,1391155200,58.0,54,87.0,29.41,,,,,,,0.31,CLR,Fair
1391158800,1391166000,70.0,56,62.0,29.32,340.0,NNW,,6.0,,,0.62,CLR,Fair
1391169600,1391176800,63.0,56,78.0,29.32,320.0,NW,,2.0,,,0.31,FEW,Fair
1391180400,1391187600,58.0,55,91.0,29.35,,,,,,,0.31,CLR,Fair
1391191200,1391198400,58.0,55,91.0,29.36,140.0,SE,,7.0,,,0.31,CLR,Fair
1391202000,1391209200,55.0,53,91.0,29.35,,,,,,,0.31,CLR,Fair
1391212800,1391220000,54.0,51,91.0,29.34,,,,,,,0.31,CLR,Fair
1391223600,1391230800,54.0,51,88.0,29.39,,,,,,,0.31,OVC,Cloudy
1391234400,1391241600,58.0,51,78.0,29.41,140.0,SE,,3.0,,,0.31,CLR,Fair
1391245200,1391252400,65.0,54,66.0,29.35,70.0,ENE,,5.0,,,0.62,CLR,Fair
1391256000,1391263200,64.0,55,71.0,29.33,,,,,,,0.62,CLR,Fair
1391266800,1391274000,56.0,53,88.0,29.38,180.0,S,,2.0,,,0.62,SCT,Partly Cloudy
1391277600,1391284800,53.0,51,92.0,29.38,140.0,SE,,2.0,,,0.62,CLR,Fair
1391288400,1391295600,51.0,50,95.0,29.37,,,,,,,0.31,CLR,Fair
1391299200,1391306400,47.0,46,97.0,29.34,,,,,,,0.31,CLR,Fair
1391310000,1391317200,47.0,46,95.0,29.37,,,,,,,0.31,CLR,Fair
1391320800,1391328000,68.0,54,62.0,29.34,230.0,SW,,5.0,,,0.62,BKN,Mostly Cloudy
1391331600,1391338800,73.0,57,57.0,29.23,50.0,NE,,5.0,,,0.62,CLR,Fair
1391342400,1391349600,69.0,57,65.0,29.22,,,,,,,0.31,BKN,Mostly Cloudy
1391353200,1391360400,62.0,57,85.0,29.25,,,,,,,0.31,CLR,Fair
1391364000,1391371200,56.0,54,93.0,29.27,,,,,,,0.31,CLR,Fair
1391374800,1391382000,54.0,52,93.0,29.24,,,,,,,0.31,CLR,Fair
1391385600,1391392800,51.0,49,95.0,29.23,,,,,,,0.31,CLR,Fair
1391396400,1391403600,51.0,50,95.0,29.25,,,,,,,0.62,SCT,Partly Cloudy
1391407200,1391414400,72.0,53,52.0,29.24,250.0,WSW,,5.0,,,0.62,BKN,Mostly Cloudy
1391418000,1391425200,81.0,52,37.0,29.14,230.0,SW,,8.0,,,1.0,SCT,Partly Cloudy
1391428800,1391436000,77.0,54,45.0,29.14,250.0,WSW,,5.0,,,1.0,SCT,Partly Cloudy
1391439600,1391446800,65.0,58,78.0,29.32,230.0,SW,,3.0,,,0.62,SCT,Partly Cloudy
1391450400,1391457600,61.0,58,90.0,29.17,230.0,SW,,3.0,,,0.62,CLR,Fair
1391461200,1391468400,,55,,29.15,10.0,N,,37.0,,,0.31,FEW,Fair
1391472000,1391479200,,55,,29.14,10.0,N,,46.0,,,0.31,FEW,Fair
1391482800,1391490000,57.0,55,93.0,29.16,,,,,,,0.31,BKN,Mostly Cloudy
1391493600,1391500800,74.0,49,41.0,29.16,340.0,NNW,,5.0,,,1.0,SCT,Partly Cloudy
1391504400,1391511600,78.0,54,44.0,29.08,250.0,WSW,,9.0,,,1.0,BKN,Mostly Cloudy
1391515200,1391522400,73.0,57,57.0,29.07,270.0,W,,7.0,,,1.0,BKN,Mostly Cloudy
1391526000,1391533200,64.0,58,80.0,29.1,,,,,,,0.62,FEW,Fair
1391536800,1391544000,59.0,56,89.0,29.1,,,,,,,0.62,CLR,Fair
1391547600,1391554800,55.0,53,96.0,29.1,,,,,,,0.62,CLR,Fair
1391558400,1391565600,57.0,56,96.0,29.08,,,,,,,0.31,BKN,Mostly Cloudy
1391569200,1391576400,59.0,57,93.0,29.14,,,,,,,0.12,BKN,Mostly Cloudy
1391580000,1391587200,63.0,58,82.0,29.18,250.0,WSW,,5.0,,,0.31,OVC,Cloudy
1391590800,1391598000,73.0,46,38.0,29.09,20.0,NNE,,3.0,,,1.0,BKN,Mostly Cloudy
1391601600,1391608800,74.0,54,49.0,29.09,,,,,,,1.0,CLR,Fair
1391612400,1391619600,61.0,55,81.0,29.15,,,,,,,1.0,CLR,Fair
1391623200,1391630400,59.0,55,87.0,29.17,,,,,,,1.0,CLR,Fair
1391634000,1391641200,55.0,54,97.0,29.14,,,,,,,0.31,CLR,Fair
1391644800,1391652000,52.0,51,97.0,29.14,,,,,,,0.31,CLR,Fair
