valid_time,expire_time,temperature,dew_point,relative_humidity,pressure,wind_direction,wind_direction_cardinal,gust,wind_speed,precipitation_total,precipitation_hourly,visibility,clouds,weather_phrase
1515402000,1515413700,69.0,43.0,39.0,,270.0,W,,7.0,,,1.0,,Fair
1515412800,1515424500,65.0,48.0,54.0,,320.0,NW,,3.0,,,1.0,,Fair
1515423600,1515435300,51.0,49.0,92.0,,,CALM,,0.0,,,1.0,,Fair
1515434400,1515446100,47.0,46.0,95.0,,,CALM,,0.0,,,0.62,,Fair
1515445200,1515456900,46.0,46.0,100.0,,,CALM,,0.0,,,0.62,,Fair
1515456000,1515467700,42.0,42.0,100.0,,270.0,W,,2.0,,,0.62,,Fair
1515466800,1515478500,42.0,42.0,100.0,,250.0,WSW,,3.0,,,0.31,,Fog
1515477600,1515489300,63.0,50.0,61.0,,270.0,W,,12.0,,,0.31,,Fair
1515488400,1515500100,71.0,47.0,42.0,,290.0,WNW,,8.0,,,1.0,,Fair
1515499200,1515510900,65.0,50.0,57.0,,270.0,W,,3.0,,,1.0,,Fair
1515510000,1515521700,53.0,48.0,83.0,,,CALM,,0.0,,,1.0,,Fair
1515520800,1515532500,49.0,46.0,92.0,,,CALM,,0.0,,,1.0,,Fair
1515531600,1515543300,46.0,46.0,97.0,,,CALM,,0.0,,,0.62,,Fair
1515542400,1515554100,46.0,45.0,97.0,,250.0,WSW,,5.0,,,0.62,,Fair
1515553200,1515564900,51.0,47.0,87.0,,250.0,WSW,,7.0,,,0.31,,Fog
1515564000,1515575700,64.0,47.0,53.0,,270.0,W,,12.0,,,1.0,,Fair
1515574800,1515586500,73.0,48.0,40.0,,290.0,WNW,,15.0,,,1.0,,Fair
1515585600,1515597300,67.0,48.0,50.0,,270.0,W,,5.0,,,1.0,,Fair
1515596400,1515608100,60.0,48.0,65.0,,270.0,W,,5.0,,,1.0,,Fair
1515607200,1515618900,54.0,49.0,84.0,,270.0,W,,5.0,,,0.62,,Fair
1515618000,1515629700,52.0,50.0,92.0,,270.0,W,,5.0,,,0.62,,Fair
1515628800,1515640500,49.0,48.0,97.0,,270.0,W,,7.0,,,0.62,,Fair
1515639600,1515651300,50.0,46.0,87.0,,270.0,W,,6.0,,,0.31,,Fog
1515650400,1515662100,64.0,48.0,56.0,,270.0,W,,9.0,,,1.0,,Fair
1515661200,1515672900,73.0,47.0,40.0,,290.0,WNW,,14.0,,,1.0,,Fair
1515672000,1515683700,68.0,47.0,46.0,,270.0,W,,6.0,,,1.0,,Fair
1515682800,1515694500,57.0,48.0,71.0,,270.0,W,,3.0,,,1.0,,Fair
1515693600,1515705300,53.0,48.0,85.0,,270.0,W,,3.0,,,0.62,,Fair
1515704400,1515716100,50.0,48.0,92.0,,250.0,WSW,,2.0,,,0.62,,Fair
1515715200,1515726900,49.0,44.0,84.0,,270.0,W,,2.0,,,0.62,25.0,Fair
1515726000,1515737700,51.0,45.0,80.0,,270.0,W,,3.0,,,0.62,37.5,Fair
1515736800,1515748500,68.0,47.0,47.0,,270.0,W,,10.0,,,1.0,25.0,Partly Cloudy
1515747600,1515759300,72.0,48.0,42.0,,270.0,W,,8.0,,,1.0,25.0,Fair
1515758400,1515770100,70.0,53.0,54.0,,320.0,NW,,2.0,,,1.0,25.0,Fair
1515769200,1515780900,55.0,52.0,88.0,,,CALM,,0.0,,,1.0,,Fair
1515780000,1515791700,52.0,50.0,92.0,,,CALM,,0.0,,,1.0,25.0,Fair
1515790800,1515802500,49.0,48.0,95.0,,,CALM,,0.0,,,0.62,25.0,Fair
1515801600,1515813300,44.0,44.0,97.0,,,CALM,,0.0,,,0.12,,Fog
1515812400,1515824100,45.0,45.0,100.0,,320.0,NW,,2.0,,,0.12,,Fog
1515823200,1515834900,67.0,48.0,50.0,,270.0,W,,6.0,,,0.62,,Fair
1515834000,1515845700,73.0,44.0,35.0,,320.0,NW,,12.0,,,1.0,,Fair
1515844800,1515856500,69.0,47.0,45.0,,290.0,WNW,,2.0,,,1.0,,Fair
1515855600,1515867300,53.0,48.0,83.0,,,CALM,,0.0,,,1.0,,Fair
1515866400,1515878100,51.0,48.0,90.0,,,CALM,,0.0,,,1.0,,Fair
1515877200,1515888900,49.0,47.0,95.0,,,CALM,,0.0,,,1.0,,Fair
1515888000,1515899700,45.0,45.0,97.0,,270.0,W,,2.0,,,0.62,,Fair
1515898800,1515910500,46.0,45.0,97.0,,,CALM,,0.0,,,0.62,,Fair
1515909600,1515921300,68.0,48.0,49.0,,250.0,WSW,,6.0,,,1.0,,Fair
1515920400,1515932100,75.0,43.0,32.0,,270.0,W,,9.0,,,2.0,,Fair
1515931200,1515942900,70.0,50.0,49.0,,250.0,WSW,,5.0,,,2.0,,Fair
1515942000,1515953700,55.0,51.0,84.0,,,CALM,,0.0,,,2.0,,Fair
1515952800,1515964500,50.0,47.0,92.0,,,CALM,,0.0,,,0.62,,Fair
1515963600,1515975300,49.0,47.0,95.0,,250.0,WSW,,2.0,,,0.62,,Fair
1515974400,1515986100,46.0,46.0,100.0,,250.0,WSW,,2.0,,,0.31,,Fog
1515985200,1515996900,48.0,46.0,92.0,,250.0,WSW,,3.0,,,0.31,,Fog
1515996000,1516007700,64.0,47.0,54.0,,270.0,W,,7.0,,,0.62,,Fair
1516006800,1516018500,74.0,49.0,42.0,,270.0,W,,15.0,,,1.0,,Fair
1516017600,1516029300,68.0,52.0,57.0,,290.0,WNW,,5.0,,,1.0,,Fair
1516028400,1516040100,60.0,51.0,73.0,,290.0,WNW,,3.0,,,1.0,,Fair
1516039200,1516050900,55.0,50.0,81.0,,270.0,W,,5.0,,,1.0,,Fair
1516060800,1516072500,51.0,45.0,77.0,,250.0,WSW,,6.0,,,1.0,,Fair
1516071600,1516083300,51.0,43.0,73.0,,270.0,W,,8.0,,,0.62,,Fair
1516082400,1516094100,68.0,45.0,44.0,,270.0,W,,9.0,,,1.0,,Fair
1516093200,1516104900,76.0,46.0,35.0,,320.0,NW,,5.0,,,1.0,,Fair
1516104000,1516115700,74.0,49.0,41.0,,320.0,NW,,2.0,,,1.0,,Fair
1516114800,1516126500,55.0,49.0,81.0,,,CALM,,0.0,,,1.0,,Fair
1516125600,1516137300,50.0,47.0,90.0,,,CALM,,0.0,,,1.0,,Fair
1516147200,1516158900,44.0,44.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1516158000,1516169700,49.0,49.0,100.0,,90.0,E,,6.0,,,0.12,,Fog
1516168800,1516180500,60.0,52.0,75.0,,140.0,SE,,5.0,,,0.31,,Fog
1516179600,1516191300,72.0,52.0,50.0,,110.0,ESE,,8.0,,,0.62,,Fair
1516190400,1516202100,68.0,55.0,62.0,,,CALM,,0.0,,,0.62,,Fair
1516201200,1516212900,55.0,52.0,88.0,,,CALM,,0.0,,,1.0,,Fair
1516212000,1516223700,53.0,52.0,95.0,,,CALM,,0.0,,,0.62,,Fair
1516222800,1516234500,51.0,50.0,95.0,,,CALM,,0.0,,,0.31,,Fog
1516233600,1516245300,47.0,47.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1516244400,1516256100,47.0,47.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1516255200,1516266900,71.0,58.0,62.0,,,CALM,,0.0,,,0.62,,Fair
1516266000,1516277700,81.0,56.0,42.0,,270.0,W,,5.0,,,1.0,,Fair
1516276800,1516288500,74.0,57.0,55.0,,,CALM,,0.0,,,1.0,,Fair
1516287600,1516299300,59.0,57.0,91.0,,,CALM,,0.0,,,0.62,,Fair
1516298400,1516310100,55.0,53.0,96.0,,,CALM,,0.0,,,0.31,,Fair
1516309200,1516320900,53.0,51.0,95.0,,,CALM,,0.0,,,0.12,,Fog
1516320000,1516331700,49.0,49.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1516330800,1516342500,49.0,49.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1516341600,1516353300,67.0,56.0,70.0,,270.0,W,,7.0,,,0.62,,Fair
1516352400,1516364100,76.0,55.0,49.0,,290.0,WNW,,7.0,,,1.0,,Fair
1516363200,1516374900,71.0,57.0,61.0,,270.0,W,,2.0,,,1.0,,Fair
1516374000,1516385700,59.0,55.0,87.0,,,CALM,,0.0,,,0.62,,Fair
1516384800,1516396500,58.0,56.0,96.0,,270.0,W,,3.0,,,0.31,,Fog
1516395600,1516407300,55.0,53.0,93.0,,270.0,W,,3.0,,,0.31,,Fog
1516406400,1516418100,50.0,49.0,95.0,,270.0,W,,3.0,,,0.31,,Fog
1516417200,1516428900,49.0,48.0,95.0,,250.0,WSW,,3.0,,,0.12,,Fog
1516428000,1516439700,65.0,48.0,54.0,,270.0,W,,7.0,,,0.62,,Fair
1516438800,1516450500,73.0,50.0,45.0,,320.0,NW,,8.0,,,0.62,,Fair
1516449600,1516461300,69.0,53.0,56.0,,290.0,WNW,,3.0,,,0.62,,Fair
1516460400,1516472100,55.0,51.0,86.0,,,CALM,,0.0,,,0.62,,Fair
1516471200,1516482900,50.0,49.0,97.0,,,CALM,,0.0,,,0.31,,Fog
1516482000,1516493700,49.0,49.0,100.0,,,CALM,,0.0,,,0.31,,Fog
1516492800,1516504500,44.0,44.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1516503600,1516515300,43.0,43.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1516514400,1516526100,68.0,47.0,47.0,,,CALM,,0.0,,,1.0,,Fair
1516525200,1516536900,77.0,44.0,31.0,,270.0,W,,2.0,,,2.0,,Fair
1516536000,1516547700,71.0,51.0,49.0,,,CALM,,0.0,,,2.0,,Fair
1516546800,1516558500,55.0,51.0,84.0,,,CALM,,0.0,,,1.0,,Fair
1516557600,1516569300,50.0,49.0,95.0,,,CALM,,0.0,,,1.0,,Fair
1516568400,1516580100,48.0,47.0,97.0,,,CALM,,0.0,,,0.62,,Fair
1516579200,1516590900,45.0,45.0,100.0,,,CALM,,0.0,,,0.62,,Fair
1516590000,1516601700,45.0,45.0,97.0,,,CALM,,0.0,,,0.62,,Fog
1516600800,1516612500,69.0,51.0,52.0,,180.0,S,,5.0,,,1.0,,Fair
1516611600,1516623300,76.0,55.0,47.0,,110.0,ESE,,7.0,,,1.0,,Fair
1516622400,1516634100,72.0,57.0,60.0,,,CALM,,0.0,,,1.0,,Fair
1516633200,1516644900,58.0,57.0,96.0,,,CALM,,0.0,,,1.0,,Shallow Fog
1516644000,1516655700,53.0,53.0,100.0,,,CALM,,0.0,,,0.62,,Fair
1516665600,1516677300,50.0,50.0,100.0,,110.0,ESE,,6.0,,,0.62,,Fair
1516676400,1516688100,56.0,51.0,84.0,,110.0,ESE,,2.0,,,0.31,37.5,Fog
1516687200,1516698900,61.0,51.0,69.0,,230.0,SW,,5.0,,,0.31,50.0,Light Rain
1516698000,1516709700,56.0,56.0,100.0,,,CALM,,0.0,,,0.31,62.5,Thunder
1516708800,1516720500,60.0,56.0,87.0,,90.0,E,,5.0,,,0.62,37.5,Mostly Cloudy
1516719600,1516731300,54.0,52.0,93.0,,110.0,ESE,,5.0,,,0.62,37.5,Mostly Cloudy
1516730400,1516742100,51.0,49.0,95.0,,90.0,E,,2.0,,,0.62,37.5,Mostly Cloudy
1516741200,1516752900,50.0,49.0,97.0,,,CALM,,0.0,,,0.62,25.0,Partly Cloudy
1516752000,1516763700,49.0,49.0,100.0,,,CALM,,0.0,,,0.31,25.0,Fog
1516762800,1516774500,53.0,52.0,97.0,,,CALM,,0.0,,,0.31,,Fog
1516773600,1516785300,59.0,53.0,79.0,,290.0,WNW,,5.0,,,0.31,25.0,Fog
1516784400,1516796100,64.0,55.0,73.0,,320.0,NW,,2.0,,,0.62,25.0,Fair
1516795200,1516806900,62.0,56.0,81.0,,290.0,WNW,,7.0,,,0.62,25.0,Fair
1516806000,1516817700,,54.0,,,10.0,N,,28.0,,,0.31,,Fog / Windy
1516816800,1516828500,51.0,51.0,100.0,,,CALM,,0.0,,,0.31,,Fog
1516827600,1516839300,49.0,49.0,100.0,,270.0,W,,3.0,,,0.12,,Fog
1516838400,1516850100,50.0,50.0,100.0,,270.0,W,,6.0,,,0.03,100.0,Fog
1516849200,1516860900,51.0,51.0,100.0,,270.0,W,,9.0,,,0.12,100.0,Fog
1516860000,1516871700,56.0,53.0,88.0,,250.0,WSW,,9.0,,,0.31,,Fog
1516870800,1516882500,64.0,54.0,69.0,,250.0,WSW,,10.0,,,1.0,,Fair
1516881600,1516893300,62.0,56.0,81.0,,270.0,W,,7.0,,,0.62,,Fair
1516892400,1516904100,54.0,53.0,95.0,,,CALM,,0.0,,,0.62,,Fair
1516903200,1516914900,50.0,49.0,97.0,,,CALM,,0.0,,,0.31,,Fog
1516914000,1516925700,49.0,49.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1516924800,1516936500,49.0,49.0,100.0,,270.0,W,,2.0,,,0.03,100.0,Fog
1516935600,1516947300,49.0,49.0,100.0,,230.0,SW,,2.0,,,0.0,100.0,Fog
1516946400,1516958100,56.0,52.0,88.0,,320.0,NW,,2.0,,,0.31,,Fog
1516957200,1516968900,65.0,53.0,66.0,,290.0,WNW,,2.0,,,0.62,,Fair
1516968000,1516979700,62.0,53.0,73.0,,290.0,WNW,,6.0,,,0.62,,Fair
1516978800,1516990500,54.0,52.0,95.0,,,CALM,,0.0,,,0.62,,Fair
1516989600,1517001300,49.0,49.0,100.0,,320.0,NW,,5.0,,,0.31,,Fair
1517000400,1517012100,47.0,47.0,100.0,,20.0,NNE,,2.0,,,0.12,,Fog
1517011200,1517022900,50.0,50.0,100.0,,,CALM,,0.0,,,0.12,100.0,Fog
1517022000,1517033700,50.0,49.0,97.0,,290.0,WNW,,6.0,,,0.31,,Fog
1517032800,1517044500,56.0,49.0,75.0,,340.0,NNW,,3.0,,,0.62,,Fog
1517043600,1517055300,68.0,50.0,51.0,,320.0,NW,,6.0,,,0.62,,Fair
1517054400,1517066100,67.0,50.0,55.0,,320.0,NW,,3.0,,,0.62,,Fair
1517076000,1517087700,50.0,49.0,97.0,,,CALM,,0.0,,,0.12,,Fog
1517086800,1517098500,46.0,46.0,100.0,,,CALM,,0.0,,,0.12,,Fog
1517097600,1517109300,48.0,48.0,100.0,,270.0,W,,5.0,,,0.0,100.0,Fog
1517108400,1517120100,49.0,49.0,100.0,,270.0,W,,5.0,,,0.03,100.0,Fog
1517119200,1517130900,64.0,50.0,61.0,,270.0,W,,6.0,,,0.62,,Fair
1517130000,1517141700,71.0,47.0,43.0,,290.0,WNW,,7.0,,,1.0,,Fair
1517140800,1517152500,71.0,44.0,37.0,,320.0,NW,,5.0,,,1.0,,Fair
1517151600,1517163300,54.0,50.0,86.0,,,CALM,,0.0,,,0.62,,Fair
1517162400,1517174100,49.0,49.0,100.0,,,CALM,,0.0,,,0.31,,Fog
1517173200,1517184900,46.0,46.0,100.0,,,CALM,,0.0,,,0.31,,Fog
1517184000,1517195700,46.0,46.0,100.0,,270.0,W,,3.0,,,0.12,,Fog
1517194800,1517206500,49.0,49.0,97.0,,250.0,WSW,,6.0,,,0.12,,Fog
1517205600,1517217300,65.0,49.0,55.0,,340.0,NNW,,7.0,,,0.31,,Fair
1517216400,1517228100,74.0,47.0,38.0,,270.0,W,,9.0,,,1.0,,Fair
1517227200,1517238900,70.0,54.0,57.0,,270.0,W,,5.0,,,1.0,,Fair
1517238000,1517249700,56.0,49.0,77.0,,,CALM,,0.0,,,1.0,,Fair
1517248800,1517260500,52.0,50.0,95.0,,,CALM,,0.0,,,1.0,,Fair
1517259600,1517271300,50.0,50.0,97.0,,270.0,W,,2.0,,,0.62,,Fair
1517270400,1517282100,50.0,50.0,97.0,,270.0,W,,5.0,,,0.62,,Fair
1517281200,1517292900,54.0,48.0,79.0,,270.0,W,,7.0,,,0.31,,Fog
1517292000,1517303700,74.0,48.0,40.0,,270.0,W,,9.0,,,0.62,37.5,Fair
1517302800,1517314500,80.0,52.0,38.0,,320.0,NW,,12.0,,,1.0,,Fair
1517313600,1517325300,74.0,54.0,49.0,,270.0,W,,9.0,,,2.0,,Fair
1517335200,1517346900,54.0,49.0,83.0,,290.0,WNW,,7.0,,,1.0,,Fair
1517346000,1517357700,51.0,49.0,90.0,,290.0,WNW,,13.0,,,0.62,,Fair
1517356800,1517368500,50.0,49.0,95.0,,250.0,WSW,,5.0,,,0.62,,Fair
1517367600,1517379300,56.0,51.0,84.0,,270.0,W,,9.0,,,0.12,25.0,Fog
1517378400,1517390100,68.0,52.0,56.0,,270.0,W,,16.0,,,1.0,25.0,Partly Cloudy
1517389200,1517400900,76.0,54.0,45.0,,290.0,WNW,,16.0,,,1.0,25.0,Partly Cloudy
1517400000,1517411700,74.0,52.0,46.0,,290.0,WNW,,7.0,,,1.0,50.0,Partly Cloudy
1517410800,1517422500,64.0,57.0,76.0,,250.0,WSW,,3.0,,,1.0,37.5,Fair
1517421600,1517433300,59.0,55.0,87.0,,270.0,W,,5.0,,,1.0,,Fair
1517432400,1517444100,56.0,53.0,88.0,,270.0,W,,3.0,,,0.62,,Fair
1517443200,1517454900,54.0,51.0,88.0,,,CALM,,0.0,,,0.62,,Fair
1517454000,1517465700,55.0,51.0,86.0,,,CALM,,0.0,,,0.62,,Fair
1517464800,1517476500,76.0,52.0,43.0,,290.0,WNW,,5.0,,,1.0,,Fair
1517475600,1517487300,81.0,56.0,42.0,,270.0,W,,8.0,,,1.0,,Fair
1517486400,1517498100,78.0,61.0,55.0,,290.0,WNW,,2.0,,,1.0,,Fair
1517497200,1517508900,64.0,59.0,86.0,,,CALM,,0.0,,,1.0,,Fair
1517508000,1517519700,60.0,57.0,89.0,,,CALM,,0.0,,,0.62,,Fair
1517518800,1517530500,57.0,55.0,93.0,,,CALM,,0.0,,,0.62,,Fair
1517529600,1517541300,53.0,53.0,100.0,,,CALM,,0.0,,,0.62,,Fair
1517540400,1517552100,55.0,55.0,100.0,,,CALM,,0.0,,,0.62,25.0,Fog
1517551200,1517562900,71.0,56.0,59.0,,290.0,WNW,,5.0,,,0.62,,Fair
1517562000,1517573700,79.0,57.0,46.0,,290.0,WNW,,9.0,,,1.0,,Fair
1517572800,1517584500,75.0,52.0,44.0,,290.0,WNW,,5.0,,,1.0,25.0,Fair
1517583600,1517595300,63.0,53.0,70.0,,,CALM,,0.0,,,1.0,,Fair
1517594400,1517606100,58.0,51.0,76.0,,,CALM,,0.0,,,1.0,,Fair
1517605200,1517616900,56.0,51.0,82.0,,,CALM,,0.0,,,1.0,,Fair
1517616000,1517627700,53.0,49.0,88.0,,,CALM,,0.0,,,1.0,50.0,Partly Cloudy
1517626800,1517638500,51.0,49.0,90.0,,,CALM,,0.0,,,0.62,,Fair
1517637600,1517649300,71.0,44.0,38.0,,320.0,NW,,8.0,,,0.62,,Fair
1517648400,1517660100,76.0,36.0,24.0,,290.0,WNW,,7.0,,,1.0,,Fair
1517659200,1517670900,74.0,44.0,34.0,,320.0,NW,,5.0,,,1.0,,Fair
1517670000,1517681700,59.0,47.0,66.0,,,CALM,,0.0,,,1.0,,Fair
1517680800,1517692500,52.0,49.0,90.0,,,CALM,,0.0,,,0.62,,Fair
1517691600,1517703300,52.0,47.0,84.0,,270.0,W,,2.0,,,0.62,,Fair
1517702400,1517714100,51.0,46.0,82.0,,270.0,W,,3.0,,,0.62,,Fair
1517713200,1517724900,50.0,46.0,87.0,,290.0,WNW,,5.0,,,0.62,,Fog
1517734800,1517746500,74.0,38.0,27.0,,290.0,WNW,,7.0,,,1.0,,Fair
1517745600,1517757300,71.0,42.0,36.0,,320.0,NW,,6.0,,,2.0,,Fair
1517756400,1517768100,58.0,47.0,66.0,,,CALM,,0.0,,,1.0,,Fair
1517767200,1517778900,51.0,46.0,82.0,,,CALM,,0.0,,,1.0,,Fair
1517778000,1517789700,50.0,46.0,87.0,,,CALM,,0.0,,,1.0,,Fair
1517788800,1517800500,46.0,43.0,92.0,,,CALM,,0.0,,,0.62,,Fair
1517799600,1517811300,45.0,43.0,92.0,,270.0,W,,2.0,,,0.31,25.0,Fog
1517810400,1517822100,67.0,42.0,39.0,,230.0,SW,,3.0,,,0.62,25.0,Partly Cloudy
1517821200,1517832900,71.0,38.0,30.0,,290.0,WNW,,7.0,,,1.0,37.5,Mostly Cloudy
1517832000,1517843700,67.0,41.0,38.0,,290.0,WNW,,3.0,,,1.0,37.5,Mostly Cloudy
1517842800,1517854500,59.0,47.0,63.0,,,CALM,,0.0,,,1.0,37.5,Mostly Cloudy
1517853600,1517865300,58.0,48.0,70.0,,,CALM,,0.0,,,1.0,37.5,Mostly Cloudy
1517875200,1517886900,57.0,48.0,73.0,,270.0,W,,5.0,,,0.62,37.5,Mostly Cloudy
1517886000,1517897700,55.0,47.0,75.0,,290.0,WNW,,2.0,,,0.62,37.5,Fog
1517896800,1517908500,67.0,36.0,33.0,,320.0,NW,,9.0,,,1.0,37.5,Mostly Cloudy
1517907600,1517919300,72.0,40.0,32.0,,320.0,NW,,8.0,,,1.0,37.5,Partly Cloudy
1517918400,1517930100,68.0,40.0,37.0,,320.0,NW,,9.0,,,1.0,37.5,Mostly Cloudy
1517929200,1517940900,60.0,47.0,63.0,,290.0,WNW,,2.0,,,1.0,25.0,Partly Cloudy
1517940000,1517951700,55.0,47.0,73.0,,290.0,WNW,,3.0,,,1.0,25.0,Partly Cloudy
1517950800,1517962500,53.0,47.0,83.0,,290.0,WNW,,3.0,,,1.0,25.0,Fair
1517961600,1517973300,51.0,44.0,77.0,,290.0,WNW,,3.0,,,0.62,37.5,Fair
1517972400,1517984100,50.0,44.0,77.0,,270.0,W,,5.0,,,0.62,,Fair
1517983200,1517994900,67.0,38.0,35.0,,320.0,NW,,9.0,,,1.0,,Fair
1517994000,1518005700,74.0,35.0,23.0,,270.0,W,,14.0,,,1.0,,Fair
1518004800,1518016500,72.0,43.0,36.0,,290.0,WNW,,6.0,,,1.0,,Fair
1518015600,1518027300,56.0,46.0,69.0,,,CALM,,0.0,,,1.0,37.5,Fair
1518026400,1518038100,51.0,46.0,82.0,,,CALM,,0.0,,,0.62,,Fair
1518037200,1518048900,50.0,46.0,87.0,,,CALM,,0.0,,,0.62,,Fair
1518048000,1518059700,44.0,43.0,94.0,,,CALM,,0.0,,,0.62,,Fair
1518058800,1518070500,46.0,42.0,88.0,,,CALM,,0.0,,,0.31,,Fog
1518069600,1518081300,69.0,44.0,41.0,,,CALM,,0.0,,,1.0,,Fair
