valid_time,expire_time,temperature,dew_point,relative_humidity,pressure,wind_direction,wind_direction_cardinal,gust,wind_speed,precipitation_total,precipitation_hourly,visibility,clouds,weather_phrase
1294196400,1294203600,44.0,40.0,88.0,29.33,270.0,W,,7.0,,,0.62,OVC,Cloudy
1294207200,1294214400,49.0,41.0,76.0,29.35,270.0,W,,9.0,,,0.62,BKN,Mostly Cloudy
1294218000,1294225200,54.0,43.0,66.0,29.26,270.0,W,,10.0,,,0.62,SCT,Partly Cloudy
1294228800,1294236000,52.0,45.0,78.0,29.26,290.0,WNW,,5.0,,,0.62,SCT,Partly Cloudy
1294239600,1294246800,46.0,44.0,92.0,29.31,,,,,,,0.12,SCT,Partly Cloudy
1294250400,1294257600,47.0,43.0,84.0,29.32,,,,,,,0.31,BKN,Mostly Cloudy
1294261200,1294268400,46.0,43.0,89.0,29.32,290.0,WNW,,5.0,,,0.31,BKN,Mostly Cloudy
1294272000,1294279200,45.0,41.0,88.0,29.31,290.0,WNW,,5.0,,,0.31,BKN,Mostly Cloudy
1294282800,1294290000,44.0,41.0,91.0,29.39,270.0,W,,7.0,,,0.31,OVC,Cloudy
1294293600,1294300800,48.0,41.0,76.0,29.42,290.0,WNW,,9.0,,,0.62,SCT,Partly Cloudy
1294304400,1294311600,58.0,42.0,55.0,29.3,320.0,NW,,3.0,,,0.62,CLR,Fair
1294315200,1294322400,54.0,45.0,70.0,29.28,290.0,WNW,,2.0,,,0.62,FEW,Fair
1294326000,1294333200,47.0,45.0,92.0,29.31,290.0,WNW,,2.0,,,0.62,FEW,Fair
1294336800,1294344000,44.0,43.0,94.0,29.32,290.0,WNW,,2.0,,,0.31,CLR,Fair
1294347600,1294354800,43.0,43.0,100.0,29.32,290.0,WNW,,2.0,,,0.31,OVC,Cloudy
1294358400,1294365600,42.0,42.0,100.0,29.29,320.0,NW,,2.0,,,0.31,OVC,Cloudy
1294369200,1294376400,42.0,40.0,91.0,29.35,,,,,,,0.31,OVC,Cloudy
1294380000,1294387200,53.0,41.0,64.0,29.34,230.0,SW,,3.0,,,0.62,CLR,Fair
1294390800,1294398000,60.0,46.0,61.0,29.25,90.0,E,,5.0,,,0.31,CLR,Fair
1294401600,1294408800,56.0,47.0,73.0,29.22,,,,,,,0.31,CLR,Fair
1294412400,1294419600,49.0,46.0,87.0,29.26,,,,,,,0.31,CLR,Fair
1294423200,1294430400,44.0,44.0,97.0,29.26,,,,,,,0.12,CLR,Fair
1294434000,1294441200,44.0,44.0,100.0,29.25,90.0,E,,5.0,,,0.03,CLR,Fair
1294444800,1294452000,42.0,42.0,100.0,29.24,90.0,E,,3.0,,,0.0,CLR,Fair
1294455600,1294462800,42.0,41.0,97.0,29.27,90.0,E,,5.0,,,0.03,OVC,Cloudy
1294466400,1294473600,46.0,43.0,89.0,29.29,90.0,E,,5.0,,,0.12,OVC,Cloudy
1294477200,1294484400,52.0,45.0,75.0,29.21,90.0,E,,3.0,,,0.31,OVC,Cloudy
1294488000,1294495200,53.0,49.0,88.0,29.19,,,,,,,0.31,CLR,Fair
1294498800,1294506000,45.0,43.0,92.0,29.23,,,,,,,0.12,CLR,Fair
1294509600,1294516800,43.0,42.0,97.0,29.24,,,,,,,0.12,OVC,Cloudy
1294520400,1294527600,42.0,42.0,100.0,29.24,250.0,WSW,,7.0,,,0.03,OVC,Cloudy
1294531200,1294538400,45.0,44.0,94.0,29.24,290.0,WNW,,6.0,,,0.12,OVC,Cloudy
1294542000,1294549200,45.0,43.0,94.0,29.29,320.0,NW,,2.0,,,0.12,OVC,Cloudy
1294552800,1294560000,45.0,43.0,92.0,29.33,290.0,WNW,,8.0,,,0.31,OVC,Cloudy
1294563600,1294570800,50.0,44.0,79.0,29.26,320.0,NW,,7.0,,,0.31,OVC,Cloudy
1294574400,1294581600,49.0,44.0,84.0,29.27,290.0,WNW,,6.0,,,0.31,CLR,Fair
1294585200,1294592400,47.0,46.0,95.0,29.31,320.0,NW,,5.0,,,0.31,CLR,Fair
1294606800,1294614000,43.0,42.0,94.0,29.28,290.0,WNW,,5.0,,,0.12,OVC,Cloudy
1294617600,1294624800,43.0,39.0,88.0,29.26,290.0,WNW,,7.0,,,0.12,OVC,Cloudy
1294628400,1294635600,44.0,42.0,94.0,29.31,290.0,WNW,,10.0,,,0.31,OVC,Cloudy
1294639200,1294646400,50.0,41.0,72.0,29.31,270.0,W,,12.0,,,0.62,CLR,Fair
1294650000,1294657200,58.0,43.0,57.0,29.22,270.0,W,,12.0,,,1.0,CLR,Fair
1294660800,1294668000,55.0,44.0,66.0,29.21,270.0,W,,9.0,,,1.0,CLR,Fair
1294682400,1294689600,47.0,44.0,89.0,29.24,290.0,WNW,,2.0,,,0.62,CLR,Fair
1294693200,1294700400,46.0,42.0,88.0,29.21,290.0,WNW,,3.0,,,0.62,CLR,Fair
1294704000,1294711200,43.0,42.0,97.0,29.19,270.0,W,,6.0,,,0.31,CLR,Fair
1294714800,1294722000,43.0,40.0,91.0,29.23,270.0,W,,6.0,,,0.31,CLR,Fair
1294725600,1294732800,60.0,38.0,44.0,29.23,270.0,W,,12.0,,,0.62,CLR,Fair
1294736400,1294743600,66.0,43.0,43.0,29.16,320.0,NW,,6.0,,,1.0,CLR,Fair
1294747200,1294754400,63.0,46.0,54.0,29.16,290.0,WNW,,2.0,,,1.0,FEW,Fair
1294758000,1294765200,51.0,46.0,82.0,29.2,,,,,,,0.62,CLR,Fair
1294768800,1294776000,47.0,44.0,89.0,29.21,,,,,,,0.62,CLR,Fair
1294790400,1294797600,42.0,41.0,97.0,29.18,,,,,,,0.31,CLR,Fair
1294801200,1294808400,44.0,42.0,94.0,29.23,,,,,,,0.12,CLR,Fair
1294812000,1294819200,62.0,41.0,46.0,29.21,270.0,W,,7.0,,,0.62,CLR,Fair
1294833600,1294840800,65.0,48.0,54.0,29.09,270.0,W,,2.0,,,1.0,CLR,Fair
1294844400,1294851600,52.0,46.0,80.0,29.16,,,,,,,0.62,CLR,Fair
1294855200,1294862400,48.0,46.0,92.0,29.18,,,,,,,0.31,CLR,Fair
1294866000,1294873200,47.0,45.0,92.0,29.15,,,,,,,0.31,SCT,Partly Cloudy
1294876800,1294884000,45.0,44.0,94.0,29.15,,,,,,,0.31,CLR,Fair
1294887600,1294894800,44.0,43.0,94.0,29.21,,,,,,,0.31,CLR,Fair
1294898400,1294905600,64.0,49.0,60.0,29.21,70.0,ENE,,2.0,,,0.31,CLR,Fair
1294909200,1294916400,72.0,52.0,49.0,29.13,70.0,ENE,,2.0,,,0.31,CLR,Fair
1294920000,1294927200,71.0,58.0,64.0,29.12,,,,,,,0.62,CLR,Fair
1294930800,1294938000,56.0,53.0,91.0,29.16,,,,,,,0.12,CLR,Fair
1294941600,1294948800,52.0,51.0,95.0,29.17,,,,,,,0.12,CLR,Fair
1294952400,1294959600,52.0,50.0,92.0,29.15,,,,,,,0.12,OVC,Cloudy
1294963200,1294970400,51.0,50.0,95.0,29.14,,,,,,,0.12,OVC,Cloudy
1294974000,1294981200,53.0,50.0,90.0,29.19,,,,,,,0.31,BKN,Mostly Cloudy
1294984800,1294992000,67.0,53.0,60.0,29.2,110.0,ESE,,7.0,,,0.62,SCT,Partly Cloudy
1294995600,1295002800,74.0,54.0,49.0,29.07,90.0,E,,7.0,,,0.62,SCT,Partly Cloudy
1295006400,1295013600,70.0,58.0,66.0,29.06,110.0,ESE,,2.0,,,0.62,SCT,Partly Cloudy
1295017200,1295024400,62.0,55.0,78.0,29.1,,,,,,,0.62,SCT,Partly Cloudy
1295028000,1295035200,59.0,55.0,87.0,29.12,,,,,,,0.62,SCT,Partly Cloudy
1295038800,1295046000,56.0,54.0,91.0,29.11,,,,,,,0.31,SCT,Partly Cloudy
1295049600,1295056800,53.0,52.0,95.0,29.12,,,,,,,0.31,BKN,Mostly Cloudy
1295060400,1295067600,54.0,51.0,91.0,29.2,230.0,SW,,6.0,,,0.62,BKN,Mostly Cloudy
1295071200,1295078400,65.0,47.0,52.0,29.22,270.0,W,,12.0,,,1.0,FEW,Fair
1295082000,1295089200,70.0,43.0,37.0,29.16,270.0,W,,17.0,,,1.0,CLR,Fair
1295092800,1295100000,64.0,41.0,44.0,29.19,270.0,W,,13.0,,,1.0,CLR,Fair
1295103600,1295110800,54.0,36.0,50.0,29.25,,,,,,,1.0,CLR,Fair
1295114400,1295121600,52.0,43.0,73.0,29.28,290.0,WNW,,12.0,,,1.0,CLR,Fair
1295136000,1295143200,51.0,49.0,92.0,29.26,290.0,WNW,,9.0,,,0.31,OVC,Cloudy
1295146800,1295154000,50.0,46.0,87.0,29.29,270.0,W,,10.0,,,0.31,OVC,Cloudy
1295157600,1295164800,59.0,40.0,49.0,29.28,270.0,W,,14.0,,,1.0,CLR,Fair
1295168400,1295175600,64.0,42.0,44.0,29.2,290.0,WNW,,21.0,,,1.0,CLR,Fair
1295179200,1295186400,60.0,43.0,52.0,29.19,290.0,WNW,,17.0,,,1.0,CLR,Fair
1295190000,1295197200,54.0,39.0,58.0,29.21,270.0,W,,5.0,,,1.0,CLR,Fair
1295200800,1295208000,51.0,41.0,70.0,29.21,290.0,WNW,,3.0,,,1.0,CLR,Fair
1295211600,1295218800,49.0,42.0,77.0,29.18,290.0,WNW,,5.0,,,1.0,CLR,Fair
1295222400,1295229600,48.0,40.0,74.0,29.16,290.0,WNW,,7.0,,,1.0,CLR,Fair
1295233200,1295240400,47.0,39.0,73.0,29.2,270.0,W,,6.0,,,1.0,CLR,Fair
1295244000,1295251200,63.0,35.0,35.0,29.19,270.0,W,,12.0,,,1.0,CLR,Fair
1295254800,1295262000,68.0,45.0,43.0,29.1,270.0,W,,15.0,,,1.0,CLR,Fair
1295265600,1295272800,64.0,45.0,51.0,29.11,290.0,WNW,,6.0,,,1.0,FEW,Fair
1295287200,1295294400,51.0,44.0,77.0,29.19,,,,,,,0.62,FEW,Fair
1295298000,1295305200,46.0,43.0,89.0,29.19,,,,,,,0.62,CLR,Fair
1295308800,1295316000,43.0,42.0,96.0,29.18,,,,,,,0.62,CLR,Fair
1295319600,1295326800,43.0,42.0,96.0,29.22,,,,,,,0.62,CLR,Fair
1295330400,1295337600,69.0,28.0,22.0,29.18,230.0,SW,,3.0,,,1.0,CLR,Fair
1295341200,1295348400,72.0,44.0,37.0,29.09,290.0,WNW,,3.0,,,1.0,CLR,Fair
1295352000,1295359200,66.0,43.0,43.0,29.11,290.0,WNW,,2.0,,,1.0,FEW,Fair
1295362800,1295370000,53.0,44.0,73.0,29.17,,,,,,,1.0,CLR,Fair
1295373600,1295380800,49.0,44.0,84.0,29.2,,,,,,,0.62,CLR,Fair
1295384400,1295391600,46.0,43.0,89.0,29.18,270.0,W,,3.0,,,0.62,CLR,Fair
1295395200,1295402400,46.0,41.0,83.0,29.15,270.0,W,,2.0,,,0.62,CLR,Fair
1295406000,1295413200,46.0,40.0,78.0,29.22,250.0,WSW,,5.0,,,0.62,CLR,Fair
1295427600,1295434800,69.0,46.0,44.0,29.12,290.0,WNW,,14.0,,,1.0,SCT,Partly Cloudy
1295438400,1295445600,63.0,44.0,49.0,29.13,270.0,W,,9.0,,,1.0,SCT,Partly Cloudy
1295449200,1295456400,56.0,43.0,62.0,29.19,270.0,W,,5.0,,,1.0,CLR,Fair
1295460000,1295467200,51.0,42.0,70.0,29.22,,,,,,,1.0,FEW,Fair
1295470800,1295478000,50.0,42.0,74.0,29.22,,,,,,,0.62,CLR,Fair
1295481600,1295488800,45.0,40.0,80.0,29.22,230.0,SW,,2.0,,,0.62,CLR,Fair
1295492400,1295499600,48.0,37.0,66.0,29.28,250.0,WSW,,6.0,,,0.62,SCT,Partly Cloudy
1295503200,1295510400,65.0,39.0,38.0,29.3,270.0,W,,9.0,,,1.0,SCT,Partly Cloudy
1295514000,1295521200,69.0,44.0,41.0,29.24,290.0,WNW,,5.0,,,1.0,BKN,Mostly Cloudy
1295524800,1295532000,66.0,45.0,46.0,29.24,,,,,,,1.0,BKN,Mostly Cloudy
1295535600,1295542800,54.0,44.0,70.0,29.29,,,,,,,1.0,CLR,Fair
1295546400,1295553600,50.0,45.0,82.0,29.32,,,,,,,0.62,CLR,Fair
1295557200,1295564400,48.0,44.0,87.0,29.29,,,,,,,0.62,CLR,Fair
1295568000,1295575200,45.0,43.0,91.0,29.29,,,,,,,0.31,CLR,Fair
1295578800,1295586000,46.0,44.0,92.0,29.31,,,,,,,0.31,FEW,Fair
1295589600,1295596800,70.0,38.0,32.0,29.29,270.0,W,,6.0,,,1.0,FEW,Fair
1295600400,1295607600,73.0,48.0,41.0,29.2,270.0,W,,9.0,,,1.0,FEW,Fair
1295611200,1295618400,69.0,47.0,45.0,29.2,270.0,W,,2.0,,,1.0,SCT,Partly Cloudy
1295622000,1295629200,57.0,49.0,73.0,29.23,,,,,,,1.0,CLR,Fair
1295632800,1295640000,53.0,50.0,91.0,29.26,,,,,,,0.62,CLR,Fair
1295643600,1295650800,50.0,48.0,92.0,29.26,,,,,,,0.62,BKN,Mostly Cloudy
1295654400,1295661600,50.0,48.0,92.0,29.25,,,,,,,0.62,BKN,Mostly Cloudy
1295665200,1295672400,51.0,49.0,92.0,29.28,,,,,,,0.31,SCT,Partly Cloudy
1295676000,1295683200,68.0,50.0,52.0,29.29,320.0,NW,,5.0,,,0.62,FEW,Fair
1295686800,1295694000,73.0,55.0,51.0,29.2,320.0,NW,,5.0,,,1.0,BKN,Mostly Cloudy
1295697600,1295704800,69.0,54.0,58.0,29.2,320.0,NW,,3.0,,,1.0,BKN,Mostly Cloudy
1295708400,1295715600,63.0,53.0,70.0,29.26,,,,,,,1.0,BKN,Mostly Cloudy
1295730000,1295737200,56.0,51.0,84.0,29.26,,,,,,,1.0,BKN,Mostly Cloudy
1295740800,1295748000,52.0,48.0,88.0,29.28,,,,,,,0.62,SCT,Partly Cloudy
1295751600,1295758800,51.0,49.0,92.0,29.29,,,,,,,0.31,SCT,Partly Cloudy
1295762400,1295769600,65.0,50.0,57.0,29.34,250.0,WSW,,3.0,,,0.62,BKN,Mostly Cloudy
1295773200,1295780400,73.0,54.0,50.0,29.26,290.0,WNW,,8.0,,,1.0,FEW,Fair
1295784000,1295791200,69.0,52.0,53.0,29.26,340.0,NNW,,6.0,,,1.0,CLR,Fair
1295794800,1295802000,58.0,47.0,68.0,29.33,,,,,,,1.0,CLR,Fair
1295805600,1295812800,53.0,47.0,80.0,29.35,,,,,,,0.62,CLR,Fair
1295816400,1295823600,50.0,46.0,87.0,29.33,,,,,,,0.62,CLR,Fair
1295827200,1295834400,48.0,45.0,89.0,29.31,,,,,,,0.62,FEW,Fair
1295838000,1295845200,49.0,46.0,87.0,29.35,,,,,,,0.62,SCT,Partly Cloudy
1295848800,1295856000,67.0,40.0,37.0,29.35,290.0,WNW,,10.0,,,1.0,SCT,Partly Cloudy
1295859600,1295866800,71.0,52.0,52.0,29.28,320.0,NW,,7.0,,,1.0,FEW,Fair
1295870400,1295877600,68.0,53.0,59.0,29.25,270.0,W,,9.0,,,1.0,FEW,Fair
1295881200,1295888400,54.0,49.0,84.0,29.33,,,,,,,1.0,CLR,Fair
1295892000,1295899200,51.0,47.0,85.0,29.34,,,,,,,0.62,CLR,Fair
1295902800,1295910000,49.0,46.0,89.0,29.33,,,,,,,0.62,CLR,Fair
1295913600,1295920800,45.0,42.0,91.0,29.32,,,,,,,0.62,CLR,Fair
1295935200,1295942400,67.0,44.0,44.0,29.36,,,,,,,0.62,CLR,Fair
1295946000,1295953200,73.0,55.0,54.0,29.26,,,,,,,0.62,CLR,Fair
1295967600,1295974800,56.0,47.0,73.0,29.3,,,,,,,0.62,CLR,Fair
1295978400,1295985600,55.0,49.0,81.0,29.32,,,,,,,0.62,BKN,Mostly Cloudy
1295989200,1295996400,54.0,43.0,66.0,29.34,,,,,,,0.62,BKN,Mostly Cloudy
1296000000,1296007200,48.0,44.0,84.0,29.35,,,,,,,0.62,CLR,Fair
1296010800,1296018000,48.0,42.0,81.0,29.41,,,,,,,1.0,CLR,Fair
1296021600,1296028800,70.0,44.0,39.0,29.42,50.0,NE,,2.0,,,1.0,CLR,Fair
1296032400,1296039600,72.0,40.0,32.0,29.36,320.0,NW,,6.0,,,1.0,CLR,Fair
1296043200,1296050400,67.0,43.0,42.0,29.35,290.0,WNW,,5.0,,,1.0,CLR,Fair
1296054000,1296061200,55.0,48.0,77.0,29.41,,,,,,,1.0,CLR,Fair
1296064800,1296072000,52.0,47.0,82.0,29.44,270.0,W,,2.0,,,1.0,CLR,Fair
1296075600,1296082800,50.0,47.0,90.0,29.4,,,,,,,0.62,CLR,Fair
1296086400,1296093600,47.0,42.0,84.0,29.39,,,,,,,0.62,CLR,Fair
1296097200,1296104400,48.0,42.0,79.0,29.44,270.0,W,,2.0,,,0.31,CLR,Fair
1296108000,1296115200,62.0,51.0,69.0,29.44,270.0,W,,9.0,,,0.62,BKN,Mostly Cloudy
1296118800,1296126000,65.0,44.0,47.0,29.33,270.0,W,,9.0,,,1.0,BKN,Mostly Cloudy
1296140400,1296147600,55.0,47.0,73.0,29.32,,,,,,,0.62,CLR,Fair
1296151200,1296158400,51.0,46.0,80.0,29.33,250.0,WSW,,5.0,,,0.62,CLR,Fair
1296162000,1296169200,50.0,45.0,82.0,29.3,,,,,,,0.62,CLR,Fair
1296172800,1296180000,46.0,41.0,83.0,29.3,,,,,,,0.62,CLR,Fair
1296183600,1296190800,47.0,39.0,73.0,29.34,,,,,,,0.62,SCT,Partly Cloudy
1296194400,1296201600,64.0,43.0,46.0,,240.0,WSW,,5.0,,,1.0,SCT,Partly Cloudy
1296205200,1296212400,70.0,39.0,32.0,29.25,290.0,WNW,,6.0,,,1.0,SCT,Partly Cloudy
1296216000,1296223200,66.0,40.0,38.0,29.22,290.0,WNW,,3.0,,,1.0,BKN,Mostly Cloudy
1296226800,1296234000,55.0,45.0,70.0,29.27,,,,,,,1.0,SCT,Partly Cloudy
1296237600,1296244800,51.0,46.0,85.0,29.28,,,,,,,0.62,SCT,Partly Cloudy
1296259200,1296266400,44.0,42.0,94.0,29.26,,,,,,,0.31,CLR,Fair
1296270000,1296277200,45.0,43.0,94.0,29.31,,,,,,,0.31,SCT,Partly Cloudy
1296280800,1296288000,66.0,47.0,50.0,29.3,,,,,,,0.62,SCT,Partly Cloudy
1296291600,1296298800,73.0,44.0,36.0,29.17,90.0,E,,6.0,,,0.62,SCT,Partly Cloudy
1296302400,1296309600,67.0,50.0,55.0,29.14,140.0,SE,,3.0,,,0.62,BKN,Mostly Cloudy
1296313200,1296320400,59.0,50.0,72.0,29.35,,,,,,,0.62,BKN,Mostly Cloudy
1296324000,1296331200,53.0,50.0,88.0,29.24,,,,,,,0.62,BKN,Mostly Cloudy
1296334800,1296342000,50.0,48.0,92.0,29.25,,,,,,,0.31,BKN,Mostly Cloudy
1296345600,1296352800,54.0,51.0,91.0,29.23,,,,,,,0.31,BKN,Mostly Cloudy
1296356400,1296363600,53.0,51.0,92.0,29.3,,,,,,,0.12,SCT,Partly Cloudy
1296367200,1296374400,68.0,47.0,48.0,29.33,,,,,,,0.62,FEW,Fair
1296378000,1296385200,71.0,46.0,41.0,29.27,340.0,NNW,,3.0,,,0.62,FEW,Fair
1296388800,1296396000,67.0,49.0,53.0,29.26,,,,,,,0.62,FEW,Fair
1296410400,1296417600,54.0,53.0,96.0,29.36,,,,,,,0.62,FEW,Fair
1296421200,1296428400,52.0,50.0,92.0,29.33,,,,,,,0.62,FEW,Fair
1296432000,1296439200,49.0,47.0,92.0,29.31,,,,,,,0.31,SCT,Partly Cloudy
1296442800,1296450000,50.0,48.0,92.0,29.37,270.0,W,,3.0,,,0.31,FEW,Fair
1296453600,1296460800,64.0,51.0,63.0,29.38,300.0,WNW,,7.0,,,0.31,CLR,Fair
1296464400,1296471600,71.0,47.0,44.0,29.27,290.0,WNW,,9.0,,,1.0,CLR,Fair
1296475200,1296482400,68.0,47.0,48.0,29.27,290.0,WNW,,7.0,,,1.0,CLR,Fair
1296486000,1296493200,59.0,49.0,68.0,29.32,,,,,,,1.0,CLR,Fair
1296496800,1296504000,53.0,47.0,81.0,29.34,,,,,,,0.62,CLR,Fair
1296518400,1296525600,50.0,47.0,90.0,29.29,290.0,WNW,,3.0,,,0.31,CLR,Fair
1296529200,1296536400,50.0,46.0,87.0,29.34,,,,,,,0.31,CLR,Fair
1296540000,1296547200,65.0,47.0,52.0,29.34,270.0,W,,12.0,,,0.62,CLR,Fair
1296550800,1296558000,71.0,42.0,35.0,29.26,270.0,W,,14.0,,,1.0,CLR,Fair
1296561600,1296568800,68.0,48.0,48.0,29.23,290.0,WNW,,7.0,,,1.0,CLR,Fair
1296572400,1296579600,59.0,50.0,72.0,29.28,,,,,,,1.0,CLR,Fair
1296583200,1296590400,53.0,47.0,83.0,29.3,,,,,,,1.0,CLR,Fair
1296594000,1296601200,53.0,47.0,78.0,29.28,270.0,W,,6.0,,,1.0,CLR,Fair
1296604800,1296612000,49.0,46.0,89.0,29.26,,,,,,,0.62,CLR,Fair
1296615600,1296622800,51.0,46.0,80.0,29.33,,,,,,,0.62,CLR,Fair
1296626400,1296633600,68.0,47.0,48.0,29.35,250.0,WSW,,7.0,,,1.0,CLR,Fair
1296637200,1296644400,74.0,45.0,35.0,29.26,290.0,WNW,,12.0,,,1.0,CLR,Fair
1296648000,1296655200,73.0,49.0,43.0,29.23,250.0,WSW,,5.0,,,1.0,CLR,Fair
1296658800,1296666000,61.0,53.0,73.0,29.29,,,,,,,1.0,CLR,Fair
1296669600,1296676800,56.0,52.0,86.0,29.29,,,,,,,0.62,CLR,Fair
1296691200,1296698400,51.0,49.0,92.0,29.25,,,,,,,0.31,CLR,Fair
1296702000,1296709200,54.0,49.0,84.0,29.31,230.0,SW,,5.0,,,0.62,CLR,Fair
1296712800,1296720000,71.0,55.0,56.0,29.33,,,,,,,0.62,CLR,Fair
1296723600,1296730800,77.0,47.0,35.0,29.26,320.0,NW,,5.0,,,1.0,CLR,Fair
1296734400,1296741600,74.0,51.0,45.0,29.22,320.0,NW,,6.0,,,1.0,CLR,Fair
1296766800,1296774000,55.0,52.0,91.0,29.28,,,,,,,0.62,CLR,Fair
1296777600,1296784800,52.0,51.0,95.0,29.26,,,,,,,0.31,CLR,Fair
1296788400,1296795600,54.0,53.0,95.0,29.31,,,,,,,0.31,CLR,Fair
1296799200,1296806400,71.0,58.0,64.0,29.29,230.0,SW,,2.0,,,0.31,CLR,Fair
1296810000,1296817200,81.0,46.0,29.0,29.18,250.0,WSW,,3.0,,,1.0,CLR,Fair
1296820800,1296828000,80.0,53.0,38.0,29.16,,,,,,,1.0,CLR,Fair
1296831600,1296838800,63.0,55.0,74.0,29.21,,,,,,,1.0,CLR,Fair
1296842400,1296849600,58.0,55.0,89.0,29.2,,,,,,,0.62,CLR,Fair
1296853200,1296860400,56.0,54.0,93.0,29.19,,,,,,,0.62,CLR,Fair
1296864000,1296871200,54.0,53.0,95.0,29.17,,,,,,,0.31,CLR,Fair
1296874800,1296882000,55.0,53.0,93.0,29.21,,,,,,,0.31,CLR,Fair
1296885600,1296892800,79.0,61.0,55.0,29.18,,,,,,,0.62,CLR,Fair
1296907200,1296914400,81.0,62.0,52.0,29.08,90.0,E,,3.0,,,1.0,CLR,Fair
1296918000,1296925200,66.0,60.0,81.0,29.15,,,,,,,1.0,CLR,Fair
1296928800,1296936000,62.0,59.0,90.0,29.16,,,,,,,0.62,SCT,Partly Cloudy
1296939600,1296946800,60.0,58.0,91.0,29.13,,,,,,,0.62,CLR,Fair
1296950400,1296957600,58.0,57.0,96.0,29.14,,,,,,,0.62,CLR,Fair
1296961200,1296968400,62.0,58.0,87.0,29.18,90.0,E,,7.0,,,0.31,BKN,Mostly Cloudy
1296972000,1296979200,76.0,60.0,56.0,29.19,90.0,E,,7.0,,,1.0,BKN,Mostly Cloudy
1296982800,1296990000,79.0,59.0,50.0,29.09,90.0,E,,8.0,,,1.0,BKN,Mostly Cloudy
1296993600,1297000800,78.0,66.0,67.0,29.06,110.0,ESE,,2.0,,,1.0,FEW,Fair
1297015200,1297022400,67.0,61.0,79.0,29.1,140.0,SE,,5.0,,,0.62,SCT,Partly Cloudy
1297026000,1297033200,65.0,60.0,83.0,29.08,90.0,E,,2.0,,,0.62,SCT,Partly Cloudy
1297036800,1297044000,63.0,56.0,80.0,29.05,140.0,SE,,3.0,,,0.62,SCT,Partly Cloudy
1297047600,1297054800,63.0,56.0,80.0,29.1,110.0,ESE,,2.0,,,0.62,SCT,Partly Cloudy
